day,status,count,first_day,date
429 days,kein Impfschutz,144726,2020-02-27,2021-05-01
429 days,Impfschutz abgelaufen,2001,2020-02-27,2021-05-01
429 days,Partiell geimpft,18671,2020-02-27,2021-05-01
429 days,Vollständig geimpft,21083,2020-02-27,2021-05-01
429 days,Auffrischimpfung,4,2020-02-27,2021-05-01
429 days,durch Infektion geimpft,10250,2020-02-27,2021-05-01
430 days,kein Impfschutz,144674,2020-02-27,2021-05-02
430 days,Impfschutz abgelaufen,2068,2020-02-27,2021-05-02
430 days,Partiell geimpft,18697,2020-02-27,2021-05-02
430 days,Vollständig geimpft,21080,2020-02-27,2021-05-02
430 days,Auffrischimpfung,4,2020-02-27,2021-05-02
430 days,durch Infektion geimpft,10212,2020-02-27,2021-05-02
431 days,kein Impfschutz,143169,2020-02-27,2021-05-03
431 days,Impfschutz abgelaufen,2156,2020-02-27,2021-05-03
431 days,Partiell geimpft,20064,2020-02-27,2021-05-03
431 days,Vollständig geimpft,21176,2020-02-27,2021-05-03
431 days,Auffrischimpfung,4,2020-02-27,2021-05-03
431 days,durch Infektion geimpft,10166,2020-02-27,2021-05-03
432 days,kein Impfschutz,141714,2020-02-27,2021-05-04
432 days,Impfschutz abgelaufen,2237,2020-02-27,2021-05-04
432 days,Partiell geimpft,21365,2020-02-27,2021-05-04
432 days,Vollständig geimpft,21269,2020-02-27,2021-05-04
432 days,Auffrischimpfung,4,2020-02-27,2021-05-04
432 days,durch Infektion geimpft,10146,2020-02-27,2021-05-04
433 days,kein Impfschutz,141583,2020-02-27,2021-05-05
433 days,Impfschutz abgelaufen,2324,2020-02-27,2021-05-05
433 days,Partiell geimpft,21378,2020-02-27,2021-05-05
433 days,Vollständig geimpft,21353,2020-02-27,2021-05-05
433 days,Auffrischimpfung,4,2020-02-27,2021-05-05
433 days,durch Infektion geimpft,10093,2020-02-27,2021-05-05
434 days,kein Impfschutz,139684,2020-02-27,2021-05-06
434 days,Impfschutz abgelaufen,2419,2020-02-27,2021-05-06
434 days,Partiell geimpft,23023,2020-02-27,2021-05-06
434 days,Vollständig geimpft,21559,2020-02-27,2021-05-06
434 days,Auffrischimpfung,4,2020-02-27,2021-05-06
434 days,durch Infektion geimpft,10046,2020-02-27,2021-05-06
435 days,kein Impfschutz,138572,2020-02-27,2021-05-07
435 days,Impfschutz abgelaufen,2500,2020-02-27,2021-05-07
435 days,Partiell geimpft,23108,2020-02-27,2021-05-07
435 days,Vollständig geimpft,22540,2020-02-27,2021-05-07
435 days,Auffrischimpfung,4,2020-02-27,2021-05-07
435 days,durch Infektion geimpft,10011,2020-02-27,2021-05-07
436 days,kein Impfschutz,137363,2020-02-27,2021-05-08
436 days,Impfschutz abgelaufen,2550,2020-02-27,2021-05-08
436 days,Partiell geimpft,24237,2020-02-27,2021-05-08
436 days,Vollständig geimpft,22562,2020-02-27,2021-05-08
436 days,Auffrischimpfung,4,2020-02-27,2021-05-08
436 days,durch Infektion geimpft,10019,2020-02-27,2021-05-08
437 days,kein Impfschutz,136541,2020-02-27,2021-05-09
437 days,Impfschutz abgelaufen,2642,2020-02-27,2021-05-09
437 days,Partiell geimpft,25025,2020-02-27,2021-05-09
437 days,Vollständig geimpft,22566,2020-02-27,2021-05-09
437 days,Auffrischimpfung,4,2020-02-27,2021-05-09
437 days,durch Infektion geimpft,9957,2020-02-27,2021-05-09
438 days,kein Impfschutz,135884,2020-02-27,2021-05-10
438 days,Impfschutz abgelaufen,2718,2020-02-27,2021-05-10
438 days,Partiell geimpft,24543,2020-02-27,2021-05-10
438 days,Vollständig geimpft,23655,2020-02-27,2021-05-10
438 days,Auffrischimpfung,4,2020-02-27,2021-05-10
438 days,durch Infektion geimpft,9931,2020-02-27,2021-05-10
439 days,kein Impfschutz,134534,2020-02-27,2021-05-11
439 days,Impfschutz abgelaufen,2800,2020-02-27,2021-05-11
439 days,Partiell geimpft,25241,2020-02-27,2021-05-11
439 days,Vollständig geimpft,24272,2020-02-27,2021-05-11
439 days,Auffrischimpfung,4,2020-02-27,2021-05-11
439 days,durch Infektion geimpft,9884,2020-02-27,2021-05-11
440 days,kein Impfschutz,132845,2020-02-27,2021-05-12
440 days,Impfschutz abgelaufen,2888,2020-02-27,2021-05-12
440 days,Partiell geimpft,26590,2020-02-27,2021-05-12
440 days,Vollständig geimpft,24568,2020-02-27,2021-05-12
440 days,Auffrischimpfung,4,2020-02-27,2021-05-12
440 days,durch Infektion geimpft,9840,2020-02-27,2021-05-12
441 days,kein Impfschutz,130978,2020-02-27,2021-05-13
441 days,Impfschutz abgelaufen,2979,2020-02-27,2021-05-13
441 days,Partiell geimpft,28401,2020-02-27,2021-05-13
441 days,Vollständig geimpft,24610,2020-02-27,2021-05-13
441 days,Auffrischimpfung,4,2020-02-27,2021-05-13
441 days,durch Infektion geimpft,9763,2020-02-27,2021-05-13
442 days,kein Impfschutz,128970,2020-02-27,2021-05-14
442 days,Impfschutz abgelaufen,3043,2020-02-27,2021-05-14
442 days,Partiell geimpft,30299,2020-02-27,2021-05-14
442 days,Vollständig geimpft,24706,2020-02-27,2021-05-14
442 days,Auffrischimpfung,4,2020-02-27,2021-05-14
442 days,durch Infektion geimpft,9713,2020-02-27,2021-05-14
443 days,kein Impfschutz,127049,2020-02-27,2021-05-15
443 days,Impfschutz abgelaufen,3093,2020-02-27,2021-05-15
443 days,Partiell geimpft,32168,2020-02-27,2021-05-15
443 days,Vollständig geimpft,24738,2020-02-27,2021-05-15
443 days,Auffrischimpfung,4,2020-02-27,2021-05-15
443 days,durch Infektion geimpft,9683,2020-02-27,2021-05-15
444 days,kein Impfschutz,125686,2020-02-27,2021-05-16
444 days,Impfschutz abgelaufen,3155,2020-02-27,2021-05-16
444 days,Partiell geimpft,33486,2020-02-27,2021-05-16
444 days,Vollständig geimpft,24761,2020-02-27,2021-05-16
444 days,Auffrischimpfung,4,2020-02-27,2021-05-16
444 days,durch Infektion geimpft,9643,2020-02-27,2021-05-16
445 days,kein Impfschutz,125040,2020-02-27,2021-05-17
445 days,Impfschutz abgelaufen,3268,2020-02-27,2021-05-17
445 days,Partiell geimpft,32774,2020-02-27,2021-05-17
445 days,Vollständig geimpft,26085,2020-02-27,2021-05-17
445 days,Auffrischimpfung,4,2020-02-27,2021-05-17
445 days,durch Infektion geimpft,9564,2020-02-27,2021-05-17
446 days,kein Impfschutz,124910,2020-02-27,2021-05-18
446 days,Impfschutz abgelaufen,3413,2020-02-27,2021-05-18
446 days,Partiell geimpft,31632,2020-02-27,2021-05-18
446 days,Vollständig geimpft,27334,2020-02-27,2021-05-18
446 days,Auffrischimpfung,4,2020-02-27,2021-05-18
446 days,durch Infektion geimpft,9442,2020-02-27,2021-05-18
447 days,kein Impfschutz,124111,2020-02-27,2021-05-19
447 days,Impfschutz abgelaufen,3536,2020-02-27,2021-05-19
447 days,Partiell geimpft,31447,2020-02-27,2021-05-19
447 days,Vollständig geimpft,28293,2020-02-27,2021-05-19
447 days,Auffrischimpfung,4,2020-02-27,2021-05-19
447 days,durch Infektion geimpft,9344,2020-02-27,2021-05-19
448 days,kein Impfschutz,122623,2020-02-27,2021-05-20
448 days,Impfschutz abgelaufen,3657,2020-02-27,2021-05-20
448 days,Partiell geimpft,31865,2020-02-27,2021-05-20
448 days,Vollständig geimpft,29341,2020-02-27,2021-05-20
448 days,Auffrischimpfung,4,2020-02-27,2021-05-20
448 days,durch Infektion geimpft,9245,2020-02-27,2021-05-20
449 days,kein Impfschutz,121690,2020-02-27,2021-05-21
449 days,Impfschutz abgelaufen,3767,2020-02-27,2021-05-21
449 days,Partiell geimpft,31493,2020-02-27,2021-05-21
449 days,Vollständig geimpft,30617,2020-02-27,2021-05-21
449 days,Auffrischimpfung,4,2020-02-27,2021-05-21
449 days,durch Infektion geimpft,9164,2020-02-27,2021-05-21
450 days,kein Impfschutz,120767,2020-02-27,2021-05-22
450 days,Impfschutz abgelaufen,3842,2020-02-27,2021-05-22
450 days,Partiell geimpft,30684,2020-02-27,2021-05-22
450 days,Vollständig geimpft,32328,2020-02-27,2021-05-22
450 days,Auffrischimpfung,4,2020-02-27,2021-05-22
450 days,durch Infektion geimpft,9110,2020-02-27,2021-05-22
451 days,kein Impfschutz,119801,2020-02-27,2021-05-23
451 days,Impfschutz abgelaufen,3948,2020-02-27,2021-05-23
451 days,Partiell geimpft,30717,2020-02-27,2021-05-23
451 days,Vollständig geimpft,33257,2020-02-27,2021-05-23
451 days,Auffrischimpfung,4,2020-02-27,2021-05-23
451 days,durch Infektion geimpft,9008,2020-02-27,2021-05-23
452 days,kein Impfschutz,118795,2020-02-27,2021-05-24
452 days,Impfschutz abgelaufen,4107,2020-02-27,2021-05-24
452 days,Partiell geimpft,30373,2020-02-27,2021-05-24
452 days,Vollständig geimpft,34595,2020-02-27,2021-05-24
452 days,Auffrischimpfung,5,2020-02-27,2021-05-24
452 days,durch Infektion geimpft,8860,2020-02-27,2021-05-24
453 days,kein Impfschutz,117753,2020-02-27,2021-05-25
453 days,Impfschutz abgelaufen,4180,2020-02-27,2021-05-25
453 days,Partiell geimpft,30350,2020-02-27,2021-05-25
453 days,Vollständig geimpft,35644,2020-02-27,2021-05-25
453 days,Auffrischimpfung,5,2020-02-27,2021-05-25
453 days,durch Infektion geimpft,8803,2020-02-27,2021-05-25
454 days,kein Impfschutz,117657,2020-02-27,2021-05-26
454 days,Impfschutz abgelaufen,4283,2020-02-27,2021-05-26
454 days,Partiell geimpft,28561,2020-02-27,2021-05-26
454 days,Vollständig geimpft,37509,2020-02-27,2021-05-26
454 days,Auffrischimpfung,6,2020-02-27,2021-05-26
454 days,durch Infektion geimpft,8719,2020-02-27,2021-05-26
455 days,kein Impfschutz,116384,2020-02-27,2021-05-27
455 days,Impfschutz abgelaufen,4391,2020-02-27,2021-05-27
455 days,Partiell geimpft,29106,2020-02-27,2021-05-27
455 days,Vollständig geimpft,38224,2020-02-27,2021-05-27
455 days,Auffrischimpfung,6,2020-02-27,2021-05-27
455 days,durch Infektion geimpft,8624,2020-02-27,2021-05-27
456 days,kein Impfschutz,114203,2020-02-27,2021-05-28
456 days,Impfschutz abgelaufen,4482,2020-02-27,2021-05-28
456 days,Partiell geimpft,31141,2020-02-27,2021-05-28
456 days,Vollständig geimpft,38355,2020-02-27,2021-05-28
456 days,Auffrischimpfung,6,2020-02-27,2021-05-28
456 days,durch Infektion geimpft,8548,2020-02-27,2021-05-28
457 days,kein Impfschutz,114171,2020-02-27,2021-05-29
457 days,Impfschutz abgelaufen,4532,2020-02-27,2021-05-29
457 days,Partiell geimpft,29225,2020-02-27,2021-05-29
457 days,Vollständig geimpft,40299,2020-02-27,2021-05-29
457 days,Auffrischimpfung,6,2020-02-27,2021-05-29
457 days,durch Infektion geimpft,8502,2020-02-27,2021-05-29
458 days,kein Impfschutz,112066,2020-02-27,2021-05-30
458 days,Impfschutz abgelaufen,4618,2020-02-27,2021-05-30
458 days,Partiell geimpft,31202,2020-02-27,2021-05-30
458 days,Vollständig geimpft,40417,2020-02-27,2021-05-30
458 days,Auffrischimpfung,6,2020-02-27,2021-05-30
458 days,durch Infektion geimpft,8426,2020-02-27,2021-05-30
459 days,kein Impfschutz,110896,2020-02-27,2021-05-31
459 days,Impfschutz abgelaufen,4725,2020-02-27,2021-05-31
459 days,Partiell geimpft,30907,2020-02-27,2021-05-31
459 days,Vollständig geimpft,41865,2020-02-27,2021-05-31
459 days,Auffrischimpfung,6,2020-02-27,2021-05-31
459 days,durch Infektion geimpft,8336,2020-02-27,2021-05-31
460 days,kein Impfschutz,109656,2020-02-27,2021-06-01
460 days,Impfschutz abgelaufen,4869,2020-02-27,2021-06-01
460 days,Partiell geimpft,30719,2020-02-27,2021-06-01
460 days,Vollständig geimpft,43263,2020-02-27,2021-06-01
460 days,Auffrischimpfung,6,2020-02-27,2021-06-01
460 days,durch Infektion geimpft,8222,2020-02-27,2021-06-01
461 days,kein Impfschutz,106823,2020-02-27,2021-06-02
461 days,Impfschutz abgelaufen,4960,2020-02-27,2021-06-02
461 days,Partiell geimpft,33361,2020-02-27,2021-06-02
461 days,Vollständig geimpft,43445,2020-02-27,2021-06-02
461 days,Auffrischimpfung,6,2020-02-27,2021-06-02
461 days,durch Infektion geimpft,8140,2020-02-27,2021-06-02
462 days,kein Impfschutz,105634,2020-02-27,2021-06-03
462 days,Impfschutz abgelaufen,5041,2020-02-27,2021-06-03
462 days,Partiell geimpft,32680,2020-02-27,2021-06-03
462 days,Vollständig geimpft,45293,2020-02-27,2021-06-03
462 days,Auffrischimpfung,6,2020-02-27,2021-06-03
462 days,durch Infektion geimpft,8081,2020-02-27,2021-06-03
463 days,kein Impfschutz,103925,2020-02-27,2021-06-04
463 days,Impfschutz abgelaufen,5119,2020-02-27,2021-06-04
463 days,Partiell geimpft,33347,2020-02-27,2021-06-04
463 days,Vollständig geimpft,46324,2020-02-27,2021-06-04
463 days,Auffrischimpfung,6,2020-02-27,2021-06-04
463 days,durch Infektion geimpft,8014,2020-02-27,2021-06-04
464 days,kein Impfschutz,102470,2020-02-27,2021-06-05
464 days,Impfschutz abgelaufen,5176,2020-02-27,2021-06-05
464 days,Partiell geimpft,33497,2020-02-27,2021-06-05
464 days,Vollständig geimpft,47613,2020-02-27,2021-06-05
464 days,Auffrischimpfung,6,2020-02-27,2021-06-05
464 days,durch Infektion geimpft,7973,2020-02-27,2021-06-05
465 days,kein Impfschutz,100866,2020-02-27,2021-06-06
465 days,Impfschutz abgelaufen,5262,2020-02-27,2021-06-06
465 days,Partiell geimpft,34279,2020-02-27,2021-06-06
465 days,Vollständig geimpft,48434,2020-02-27,2021-06-06
465 days,Auffrischimpfung,6,2020-02-27,2021-06-06
465 days,durch Infektion geimpft,7888,2020-02-27,2021-06-06
466 days,kein Impfschutz,99486,2020-02-27,2021-06-07
466 days,Impfschutz abgelaufen,5368,2020-02-27,2021-06-07
466 days,Partiell geimpft,34987,2020-02-27,2021-06-07
466 days,Vollständig geimpft,49093,2020-02-27,2021-06-07
466 days,Auffrischimpfung,6,2020-02-27,2021-06-07
466 days,durch Infektion geimpft,7795,2020-02-27,2021-06-07
467 days,kein Impfschutz,99397,2020-02-27,2021-06-08
467 days,Impfschutz abgelaufen,5472,2020-02-27,2021-06-08
467 days,Partiell geimpft,33733,2020-02-27,2021-06-08
467 days,Vollständig geimpft,50420,2020-02-27,2021-06-08
467 days,Auffrischimpfung,6,2020-02-27,2021-06-08
467 days,durch Infektion geimpft,7707,2020-02-27,2021-06-08
468 days,kein Impfschutz,98765,2020-02-27,2021-06-09
468 days,Impfschutz abgelaufen,5568,2020-02-27,2021-06-09
468 days,Partiell geimpft,32724,2020-02-27,2021-06-09
468 days,Vollständig geimpft,52059,2020-02-27,2021-06-09
468 days,Auffrischimpfung,6,2020-02-27,2021-06-09
468 days,durch Infektion geimpft,7613,2020-02-27,2021-06-09
469 days,kein Impfschutz,98665,2020-02-27,2021-06-10
469 days,Impfschutz abgelaufen,5683,2020-02-27,2021-06-10
469 days,Partiell geimpft,30925,2020-02-27,2021-06-10
469 days,Vollständig geimpft,53956,2020-02-27,2021-06-10
469 days,Auffrischimpfung,6,2020-02-27,2021-06-10
469 days,durch Infektion geimpft,7500,2020-02-27,2021-06-10
470 days,kein Impfschutz,98584,2020-02-27,2021-06-11
470 days,Impfschutz abgelaufen,5762,2020-02-27,2021-06-11
470 days,Partiell geimpft,29101,2020-02-27,2021-06-11
470 days,Vollständig geimpft,55857,2020-02-27,2021-06-11
470 days,Auffrischimpfung,6,2020-02-27,2021-06-11
470 days,durch Infektion geimpft,7425,2020-02-27,2021-06-11
471 days,kein Impfschutz,98336,2020-02-27,2021-06-12
471 days,Impfschutz abgelaufen,5811,2020-02-27,2021-06-12
471 days,Partiell geimpft,27481,2020-02-27,2021-06-12
471 days,Vollständig geimpft,57724,2020-02-27,2021-06-12
471 days,Auffrischimpfung,6,2020-02-27,2021-06-12
471 days,durch Infektion geimpft,7377,2020-02-27,2021-06-12
472 days,kein Impfschutz,97834,2020-02-27,2021-06-13
472 days,Impfschutz abgelaufen,5911,2020-02-27,2021-06-13
472 days,Partiell geimpft,26616,2020-02-27,2021-06-13
472 days,Vollständig geimpft,59084,2020-02-27,2021-06-13
472 days,Auffrischimpfung,6,2020-02-27,2021-06-13
472 days,durch Infektion geimpft,7284,2020-02-27,2021-06-13
473 days,kein Impfschutz,96151,2020-02-27,2021-06-14
473 days,Impfschutz abgelaufen,6033,2020-02-27,2021-06-14
473 days,Partiell geimpft,27537,2020-02-27,2021-06-14
473 days,Vollständig geimpft,59839,2020-02-27,2021-06-14
473 days,Auffrischimpfung,6,2020-02-27,2021-06-14
473 days,durch Infektion geimpft,7169,2020-02-27,2021-06-14
474 days,kein Impfschutz,96094,2020-02-27,2021-06-15
474 days,Impfschutz abgelaufen,6131,2020-02-27,2021-06-15
474 days,Partiell geimpft,27471,2020-02-27,2021-06-15
474 days,Vollständig geimpft,59958,2020-02-27,2021-06-15
474 days,Auffrischimpfung,6,2020-02-27,2021-06-15
474 days,durch Infektion geimpft,7075,2020-02-27,2021-06-15
475 days,kein Impfschutz,94724,2020-02-27,2021-06-16
475 days,Impfschutz abgelaufen,6278,2020-02-27,2021-06-16
475 days,Partiell geimpft,27988,2020-02-27,2021-06-16
475 days,Vollständig geimpft,60804,2020-02-27,2021-06-16
475 days,Auffrischimpfung,6,2020-02-27,2021-06-16
475 days,durch Infektion geimpft,6935,2020-02-27,2021-06-16
476 days,kein Impfschutz,93914,2020-02-27,2021-06-17
476 days,Impfschutz abgelaufen,6371,2020-02-27,2021-06-17
476 days,Partiell geimpft,27326,2020-02-27,2021-06-17
476 days,Vollständig geimpft,62274,2020-02-27,2021-06-17
476 days,Auffrischimpfung,6,2020-02-27,2021-06-17
476 days,durch Infektion geimpft,6844,2020-02-27,2021-06-17
477 days,kein Impfschutz,92541,2020-02-27,2021-06-18
477 days,Impfschutz abgelaufen,6433,2020-02-27,2021-06-18
477 days,Partiell geimpft,27792,2020-02-27,2021-06-18
477 days,Vollständig geimpft,63177,2020-02-27,2021-06-18
477 days,Auffrischimpfung,6,2020-02-27,2021-06-18
477 days,durch Infektion geimpft,6786,2020-02-27,2021-06-18
478 days,kein Impfschutz,91484,2020-02-27,2021-06-19
478 days,Impfschutz abgelaufen,6497,2020-02-27,2021-06-19
478 days,Partiell geimpft,27928,2020-02-27,2021-06-19
478 days,Vollständig geimpft,64094,2020-02-27,2021-06-19
478 days,Auffrischimpfung,6,2020-02-27,2021-06-19
478 days,durch Infektion geimpft,6726,2020-02-27,2021-06-19
479 days,kein Impfschutz,90659,2020-02-27,2021-06-20
479 days,Impfschutz abgelaufen,6584,2020-02-27,2021-06-20
479 days,Partiell geimpft,27766,2020-02-27,2021-06-20
479 days,Vollständig geimpft,65080,2020-02-27,2021-06-20
479 days,Auffrischimpfung,6,2020-02-27,2021-06-20
479 days,durch Infektion geimpft,6640,2020-02-27,2021-06-20
480 days,kein Impfschutz,89958,2020-02-27,2021-06-21
480 days,Impfschutz abgelaufen,6704,2020-02-27,2021-06-21
480 days,Partiell geimpft,27343,2020-02-27,2021-06-21
480 days,Vollständig geimpft,66204,2020-02-27,2021-06-21
480 days,Auffrischimpfung,6,2020-02-27,2021-06-21
480 days,durch Infektion geimpft,6520,2020-02-27,2021-06-21
481 days,kein Impfschutz,88734,2020-02-27,2021-06-22
481 days,Impfschutz abgelaufen,6826,2020-02-27,2021-06-22
481 days,Partiell geimpft,27472,2020-02-27,2021-06-22
481 days,Vollständig geimpft,67292,2020-02-27,2021-06-22
481 days,Auffrischimpfung,6,2020-02-27,2021-06-22
481 days,durch Infektion geimpft,6405,2020-02-27,2021-06-22
482 days,kein Impfschutz,86641,2020-02-27,2021-06-23
482 days,Impfschutz abgelaufen,6927,2020-02-27,2021-06-23
482 days,Partiell geimpft,29293,2020-02-27,2021-06-23
482 days,Vollständig geimpft,67563,2020-02-27,2021-06-23
482 days,Auffrischimpfung,6,2020-02-27,2021-06-23
482 days,durch Infektion geimpft,6305,2020-02-27,2021-06-23
483 days,kein Impfschutz,86584,2020-02-27,2021-06-24
483 days,Impfschutz abgelaufen,7030,2020-02-27,2021-06-24
483 days,Partiell geimpft,28110,2020-02-27,2021-06-24
483 days,Vollständig geimpft,68802,2020-02-27,2021-06-24
483 days,Auffrischimpfung,6,2020-02-27,2021-06-24
483 days,durch Infektion geimpft,6203,2020-02-27,2021-06-24
484 days,kein Impfschutz,85877,2020-02-27,2021-06-25
484 days,Impfschutz abgelaufen,7096,2020-02-27,2021-06-25
484 days,Partiell geimpft,26624,2020-02-27,2021-06-25
484 days,Vollständig geimpft,70991,2020-02-27,2021-06-25
484 days,Auffrischimpfung,6,2020-02-27,2021-06-25
484 days,durch Infektion geimpft,6141,2020-02-27,2021-06-25
485 days,kein Impfschutz,84041,2020-02-27,2021-06-26
485 days,Impfschutz abgelaufen,7138,2020-02-27,2021-06-26
485 days,Partiell geimpft,28280,2020-02-27,2021-06-26
485 days,Vollständig geimpft,71168,2020-02-27,2021-06-26
485 days,Auffrischimpfung,6,2020-02-27,2021-06-26
485 days,durch Infektion geimpft,6102,2020-02-27,2021-06-26
486 days,kein Impfschutz,84033,2020-02-27,2021-06-27
486 days,Impfschutz abgelaufen,7230,2020-02-27,2021-06-27
486 days,Partiell geimpft,26301,2020-02-27,2021-06-27
486 days,Vollständig geimpft,73154,2020-02-27,2021-06-27
486 days,Auffrischimpfung,6,2020-02-27,2021-06-27
486 days,durch Infektion geimpft,6011,2020-02-27,2021-06-27
487 days,kein Impfschutz,83410,2020-02-27,2021-06-28
487 days,Impfschutz abgelaufen,7319,2020-02-27,2021-06-28
487 days,Partiell geimpft,25715,2020-02-27,2021-06-28
487 days,Vollständig geimpft,74360,2020-02-27,2021-06-28
487 days,Auffrischimpfung,6,2020-02-27,2021-06-28
487 days,durch Infektion geimpft,5925,2020-02-27,2021-06-28
488 days,kein Impfschutz,83371,2020-02-27,2021-06-29
488 days,Impfschutz abgelaufen,7410,2020-02-27,2021-06-29
488 days,Partiell geimpft,24583,2020-02-27,2021-06-29
488 days,Vollständig geimpft,75528,2020-02-27,2021-06-29
488 days,Auffrischimpfung,6,2020-02-27,2021-06-29
488 days,durch Infektion geimpft,5837,2020-02-27,2021-06-29
489 days,kein Impfschutz,83139,2020-02-27,2021-06-30
489 days,Impfschutz abgelaufen,7479,2020-02-27,2021-06-30
