day,status,count,first_day,date
454 days,kein Impfschutz,117864,2020-02-27,2021-05-26
454 days,Impfschutz abgelaufen,686,2020-02-27,2021-05-26
454 days,Partiell geimpft,28483,2020-02-27,2021-05-26
454 days,Vollständig geimpft,38046,2020-02-27,2021-05-26
454 days,Auffrischimpfung,6,2020-02-27,2021-05-26
454 days,durch Infektion geimpft,11650,2020-02-27,2021-05-26
455 days,kein Impfschutz,116597,2020-02-27,2021-05-27
455 days,Impfschutz abgelaufen,681,2020-02-27,2021-05-27
455 days,Partiell geimpft,29025,2020-02-27,2021-05-27
455 days,Vollständig geimpft,38767,2020-02-27,2021-05-27
455 days,Auffrischimpfung,6,2020-02-27,2021-05-27
455 days,durch Infektion geimpft,11659,2020-02-27,2021-05-27
456 days,kein Impfschutz,114424,2020-02-27,2021-05-28
456 days,Impfschutz abgelaufen,672,2020-02-27,2021-05-28
456 days,Partiell geimpft,31053,2020-02-27,2021-05-28
456 days,Vollständig geimpft,38909,2020-02-27,2021-05-28
456 days,Auffrischimpfung,6,2020-02-27,2021-05-28
456 days,durch Infektion geimpft,11671,2020-02-27,2021-05-28
457 days,kein Impfschutz,114392,2020-02-27,2021-05-29
457 days,Impfschutz abgelaufen,672,2020-02-27,2021-05-29
457 days,Partiell geimpft,29138,2020-02-27,2021-05-29
457 days,Vollständig geimpft,40853,2020-02-27,2021-05-29
457 days,Auffrischimpfung,6,2020-02-27,2021-05-29
457 days,durch Infektion geimpft,11674,2020-02-27,2021-05-29
458 days,kein Impfschutz,112292,2020-02-27,2021-05-30
458 days,Impfschutz abgelaufen,667,2020-02-27,2021-05-30
458 days,Partiell geimpft,31111,2020-02-27,2021-05-30
458 days,Vollständig geimpft,40977,2020-02-27,2021-05-30
458 days,Auffrischimpfung,6,2020-02-27,2021-05-30
458 days,durch Infektion geimpft,11682,2020-02-27,2021-05-30
459 days,kein Impfschutz,111126,2020-02-27,2021-05-31
459 days,Impfschutz abgelaufen,662,2020-02-27,2021-05-31
459 days,Partiell geimpft,30814,2020-02-27,2021-05-31
459 days,Vollständig geimpft,42432,2020-02-27,2021-05-31
459 days,Auffrischimpfung,6,2020-02-27,2021-05-31
459 days,durch Infektion geimpft,11695,2020-02-27,2021-05-31
460 days,kein Impfschutz,109891,2020-02-27,2021-06-01
460 days,Impfschutz abgelaufen,657,2020-02-27,2021-06-01
460 days,Partiell geimpft,30626,2020-02-27,2021-06-01
460 days,Vollständig geimpft,43839,2020-02-27,2021-06-01
460 days,Auffrischimpfung,6,2020-02-27,2021-06-01
460 days,durch Infektion geimpft,11716,2020-02-27,2021-06-01
461 days,kein Impfschutz,107076,2020-02-27,2021-06-02
461 days,Impfschutz abgelaufen,638,2020-02-27,2021-06-02
461 days,Partiell geimpft,33249,2020-02-27,2021-06-02
461 days,Vollständig geimpft,44043,2020-02-27,2021-06-02
461 days,Auffrischimpfung,6,2020-02-27,2021-06-02
461 days,durch Infektion geimpft,11723,2020-02-27,2021-06-02
462 days,kein Impfschutz,105894,2020-02-27,2021-06-03
462 days,Impfschutz abgelaufen,631,2020-02-27,2021-06-03
462 days,Partiell geimpft,32563,2020-02-27,2021-06-03
462 days,Vollständig geimpft,45903,2020-02-27,2021-06-03
462 days,Auffrischimpfung,6,2020-02-27,2021-06-03
462 days,durch Infektion geimpft,11738,2020-02-27,2021-06-03
463 days,kein Impfschutz,104192,2020-02-27,2021-06-04
463 days,Impfschutz abgelaufen,622,2020-02-27,2021-06-04
463 days,Partiell geimpft,33223,2020-02-27,2021-06-04
463 days,Vollständig geimpft,46945,2020-02-27,2021-06-04
463 days,Auffrischimpfung,6,2020-02-27,2021-06-04
463 days,durch Infektion geimpft,11747,2020-02-27,2021-06-04
464 days,kein Impfschutz,102747,2020-02-27,2021-06-05
464 days,Impfschutz abgelaufen,612,2020-02-27,2021-06-05
464 days,Partiell geimpft,33365,2020-02-27,2021-06-05
464 days,Vollständig geimpft,48247,2020-02-27,2021-06-05
464 days,Auffrischimpfung,6,2020-02-27,2021-06-05
464 days,durch Infektion geimpft,11758,2020-02-27,2021-06-05
465 days,kein Impfschutz,101155,2020-02-27,2021-06-06
465 days,Impfschutz abgelaufen,600,2020-02-27,2021-06-06
465 days,Partiell geimpft,34135,2020-02-27,2021-06-06
465 days,Vollständig geimpft,49080,2020-02-27,2021-06-06
465 days,Auffrischimpfung,6,2020-02-27,2021-06-06
465 days,durch Infektion geimpft,11759,2020-02-27,2021-06-06
466 days,kein Impfschutz,99779,2020-02-27,2021-06-07
466 days,Impfschutz abgelaufen,596,2020-02-27,2021-06-07
466 days,Partiell geimpft,34841,2020-02-27,2021-06-07
466 days,Vollständig geimpft,49745,2020-02-27,2021-06-07
466 days,Auffrischimpfung,6,2020-02-27,2021-06-07
466 days,durch Infektion geimpft,11768,2020-02-27,2021-06-07
467 days,kein Impfschutz,99692,2020-02-27,2021-06-08
467 days,Impfschutz abgelaufen,594,2020-02-27,2021-06-08
467 days,Partiell geimpft,33587,2020-02-27,2021-06-08
467 days,Vollständig geimpft,51077,2020-02-27,2021-06-08
467 days,Auffrischimpfung,6,2020-02-27,2021-06-08
467 days,durch Infektion geimpft,11779,2020-02-27,2021-06-08
468 days,kein Impfschutz,99063,2020-02-27,2021-06-09
468 days,Impfschutz abgelaufen,593,2020-02-27,2021-06-09
468 days,Partiell geimpft,32575,2020-02-27,2021-06-09
468 days,Vollständig geimpft,52719,2020-02-27,2021-06-09
468 days,Auffrischimpfung,6,2020-02-27,2021-06-09
468 days,durch Infektion geimpft,11779,2020-02-27,2021-06-09
469 days,kein Impfschutz,98963,2020-02-27,2021-06-10
469 days,Impfschutz abgelaufen,595,2020-02-27,2021-06-10
469 days,Partiell geimpft,30776,2020-02-27,2021-06-10
469 days,Vollständig geimpft,54616,2020-02-27,2021-06-10
469 days,Auffrischimpfung,6,2020-02-27,2021-06-10
469 days,durch Infektion geimpft,11779,2020-02-27,2021-06-10
470 days,kein Impfschutz,98882,2020-02-27,2021-06-11
470 days,Impfschutz abgelaufen,595,2020-02-27,2021-06-11
470 days,Partiell geimpft,28952,2020-02-27,2021-06-11
470 days,Vollständig geimpft,56518,2020-02-27,2021-06-11
470 days,Auffrischimpfung,6,2020-02-27,2021-06-11
470 days,durch Infektion geimpft,11782,2020-02-27,2021-06-11
471 days,kein Impfschutz,98636,2020-02-27,2021-06-12
471 days,Impfschutz abgelaufen,593,2020-02-27,2021-06-12
471 days,Partiell geimpft,27330,2020-02-27,2021-06-12
471 days,Vollständig geimpft,58387,2020-02-27,2021-06-12
471 days,Auffrischimpfung,6,2020-02-27,2021-06-12
471 days,durch Infektion geimpft,11783,2020-02-27,2021-06-12
472 days,kein Impfschutz,98135,2020-02-27,2021-06-13
472 days,Impfschutz abgelaufen,592,2020-02-27,2021-06-13
472 days,Partiell geimpft,26464,2020-02-27,2021-06-13
472 days,Vollständig geimpft,59750,2020-02-27,2021-06-13
472 days,Auffrischimpfung,6,2020-02-27,2021-06-13
472 days,durch Infektion geimpft,11788,2020-02-27,2021-06-13
473 days,kein Impfschutz,96459,2020-02-27,2021-06-14
473 days,Impfschutz abgelaufen,586,2020-02-27,2021-06-14
473 days,Partiell geimpft,27378,2020-02-27,2021-06-14
473 days,Vollständig geimpft,60514,2020-02-27,2021-06-14
473 days,Auffrischimpfung,6,2020-02-27,2021-06-14
473 days,durch Infektion geimpft,11792,2020-02-27,2021-06-14
474 days,kein Impfschutz,96403,2020-02-27,2021-06-15
474 days,Impfschutz abgelaufen,585,2020-02-27,2021-06-15
474 days,Partiell geimpft,27311,2020-02-27,2021-06-15
474 days,Vollständig geimpft,60635,2020-02-27,2021-06-15
474 days,Auffrischimpfung,6,2020-02-27,2021-06-15
474 days,durch Infektion geimpft,11795,2020-02-27,2021-06-15
475 days,kein Impfschutz,95039,2020-02-27,2021-06-16
475 days,Impfschutz abgelaufen,578,2020-02-27,2021-06-16
475 days,Partiell geimpft,27822,2020-02-27,2021-06-16
475 days,Vollständig geimpft,61489,2020-02-27,2021-06-16
475 days,Auffrischimpfung,6,2020-02-27,2021-06-16
475 days,durch Infektion geimpft,11801,2020-02-27,2021-06-16
476 days,kein Impfschutz,94234,2020-02-27,2021-06-17
476 days,Impfschutz abgelaufen,573,2020-02-27,2021-06-17
476 days,Partiell geimpft,27155,2020-02-27,2021-06-17
476 days,Vollständig geimpft,62964,2020-02-27,2021-06-17
476 days,Auffrischimpfung,6,2020-02-27,2021-06-17
476 days,durch Infektion geimpft,11803,2020-02-27,2021-06-17
477 days,kein Impfschutz,92868,2020-02-27,2021-06-18
477 days,Impfschutz abgelaufen,566,2020-02-27,2021-06-18
477 days,Partiell geimpft,27614,2020-02-27,2021-06-18
477 days,Vollständig geimpft,63875,2020-02-27,2021-06-18
477 days,Auffrischimpfung,6,2020-02-27,2021-06-18
477 days,durch Infektion geimpft,11806,2020-02-27,2021-06-18
478 days,kein Impfschutz,91819,2020-02-27,2021-06-19
478 days,Impfschutz abgelaufen,558,2020-02-27,2021-06-19
478 days,Partiell geimpft,27742,2020-02-27,2021-06-19
478 days,Vollständig geimpft,64801,2020-02-27,2021-06-19
478 days,Auffrischimpfung,6,2020-02-27,2021-06-19
478 days,durch Infektion geimpft,11809,2020-02-27,2021-06-19
479 days,kein Impfschutz,90997,2020-02-27,2021-06-20
479 days,Impfschutz abgelaufen,555,2020-02-27,2021-06-20
479 days,Partiell geimpft,27577,2020-02-27,2021-06-20
479 days,Vollständig geimpft,65790,2020-02-27,2021-06-20
479 days,Auffrischimpfung,6,2020-02-27,2021-06-20
479 days,durch Infektion geimpft,11810,2020-02-27,2021-06-20
480 days,kein Impfschutz,90300,2020-02-27,2021-06-21
480 days,Impfschutz abgelaufen,551,2020-02-27,2021-06-21
480 days,Partiell geimpft,27150,2020-02-27,2021-06-21
480 days,Vollständig geimpft,66918,2020-02-27,2021-06-21
480 days,Auffrischimpfung,6,2020-02-27,2021-06-21
480 days,durch Infektion geimpft,11810,2020-02-27,2021-06-21
481 days,kein Impfschutz,89081,2020-02-27,2021-06-22
481 days,Impfschutz abgelaufen,547,2020-02-27,2021-06-22
481 days,Partiell geimpft,27274,2020-02-27,2021-06-22
481 days,Vollständig geimpft,68013,2020-02-27,2021-06-22
481 days,Auffrischimpfung,6,2020-02-27,2021-06-22
481 days,durch Infektion geimpft,11814,2020-02-27,2021-06-22
482 days,kein Impfschutz,87000,2020-02-27,2021-06-23
482 days,Impfschutz abgelaufen,535,2020-02-27,2021-06-23
482 days,Partiell geimpft,29083,2020-02-27,2021-06-23
482 days,Vollständig geimpft,68296,2020-02-27,2021-06-23
482 days,Auffrischimpfung,6,2020-02-27,2021-06-23
482 days,durch Infektion geimpft,11815,2020-02-27,2021-06-23
483 days,kein Impfschutz,86943,2020-02-27,2021-06-24
483 days,Impfschutz abgelaufen,536,2020-02-27,2021-06-24
483 days,Partiell geimpft,27900,2020-02-27,2021-06-24
483 days,Vollständig geimpft,69535,2020-02-27,2021-06-24
483 days,Auffrischimpfung,6,2020-02-27,2021-06-24
483 days,durch Infektion geimpft,11815,2020-02-27,2021-06-24
484 days,kein Impfschutz,86240,2020-02-27,2021-06-25
484 days,Impfschutz abgelaufen,532,2020-02-27,2021-06-25
484 days,Partiell geimpft,26411,2020-02-27,2021-06-25
484 days,Vollständig geimpft,71728,2020-02-27,2021-06-25
484 days,Auffrischimpfung,6,2020-02-27,2021-06-25
484 days,durch Infektion geimpft,11818,2020-02-27,2021-06-25
485 days,kein Impfschutz,84415,2020-02-27,2021-06-26
485 days,Impfschutz abgelaufen,521,2020-02-27,2021-06-26
485 days,Partiell geimpft,28057,2020-02-27,2021-06-26
485 days,Vollständig geimpft,71916,2020-02-27,2021-06-26
485 days,Auffrischimpfung,6,2020-02-27,2021-06-26
485 days,durch Infektion geimpft,11820,2020-02-27,2021-06-26
486 days,kein Impfschutz,84407,2020-02-27,2021-06-27
486 days,Impfschutz abgelaufen,521,2020-02-27,2021-06-27
486 days,Partiell geimpft,26078,2020-02-27,2021-06-27
486 days,Vollständig geimpft,73902,2020-02-27,2021-06-27
486 days,Auffrischimpfung,6,2020-02-27,2021-06-27
486 days,durch Infektion geimpft,11821,2020-02-27,2021-06-27
487 days,kein Impfschutz,83786,2020-02-27,2021-06-28
487 days,Impfschutz abgelaufen,519,2020-02-27,2021-06-28
487 days,Partiell geimpft,25490,2020-02-27,2021-06-28
487 days,Vollständig geimpft,75111,2020-02-27,2021-06-28
487 days,Auffrischimpfung,6,2020-02-27,2021-06-28
487 days,durch Infektion geimpft,11823,2020-02-27,2021-06-28
488 days,kein Impfschutz,83747,2020-02-27,2021-06-29
488 days,Impfschutz abgelaufen,519,2020-02-27,2021-06-29
488 days,Partiell geimpft,24358,2020-02-27,2021-06-29
488 days,Vollständig geimpft,76280,2020-02-27,2021-06-29
488 days,Auffrischimpfung,6,2020-02-27,2021-06-29
488 days,durch Infektion geimpft,11825,2020-02-27,2021-06-29
489 days,kein Impfschutz,83515,2020-02-27,2021-06-30
489 days,Impfschutz abgelaufen,519,2020-02-27,2021-06-30
489 days,Partiell geimpft,21809,2020-02-27,2021-06-30
489 days,Vollständig geimpft,79058,2020-02-27,2021-06-30
489 days,Auffrischimpfung,6,2020-02-27,2021-06-30
489 days,durch Infektion geimpft,11828,2020-02-27,2021-06-30
490 days,kein Impfschutz,82046,2020-02-27,2021-07-01
490 days,Impfschutz abgelaufen,517,2020-02-27,2021-07-01
490 days,Partiell geimpft,21962,2020-02-27,2021-07-01
490 days,Vollständig geimpft,80372,2020-02-27,2021-07-01
490 days,Auffrischimpfung,6,2020-02-27,2021-07-01
490 days,durch Infektion geimpft,11832,2020-02-27,2021-07-01
491 days,kein Impfschutz,80966,2020-02-27,2021-07-02
491 days,Impfschutz abgelaufen,510,2020-02-27,2021-07-02
491 days,Partiell geimpft,21245,2020-02-27,2021-07-02
491 days,Vollständig geimpft,82170,2020-02-27,2021-07-02
491 days,Auffrischimpfung,6,2020-02-27,2021-07-02
491 days,durch Infektion geimpft,11838,2020-02-27,2021-07-02
492 days,kein Impfschutz,80834,2020-02-27,2021-07-03
492 days,Impfschutz abgelaufen,507,2020-02-27,2021-07-03
492 days,Partiell geimpft,20022,2020-02-27,2021-07-03
492 days,Vollständig geimpft,83522,2020-02-27,2021-07-03
492 days,Auffrischimpfung,6,2020-02-27,2021-07-03
492 days,durch Infektion geimpft,11844,2020-02-27,2021-07-03
493 days,kein Impfschutz,80674,2020-02-27,2021-07-04
493 days,Impfschutz abgelaufen,506,2020-02-27,2021-07-04
493 days,Partiell geimpft,18602,2020-02-27,2021-07-04
493 days,Vollständig geimpft,85103,2020-02-27,2021-07-04
493 days,Auffrischimpfung,6,2020-02-27,2021-07-04
493 days,durch Infektion geimpft,11844,2020-02-27,2021-07-04
494 days,kein Impfschutz,80178,2020-02-27,2021-07-05
494 days,Impfschutz abgelaufen,503,2020-02-27,2021-07-05
494 days,Partiell geimpft,17613,2020-02-27,2021-07-05
494 days,Vollständig geimpft,86587,2020-02-27,2021-07-05
494 days,Auffrischimpfung,6,2020-02-27,2021-07-05
494 days,durch Infektion geimpft,11848,2020-02-27,2021-07-05
495 days,kein Impfschutz,78245,2020-02-27,2021-07-06
495 days,Impfschutz abgelaufen,489,2020-02-27,2021-07-06
495 days,Partiell geimpft,19253,2020-02-27,2021-07-06
495 days,Vollständig geimpft,86888,2020-02-27,2021-07-06
495 days,Auffrischimpfung,6,2020-02-27,2021-07-06
495 days,durch Infektion geimpft,11854,2020-02-27,2021-07-06
496 days,kein Impfschutz,77896,2020-02-27,2021-07-07
496 days,Impfschutz abgelaufen,488,2020-02-27,2021-07-07
496 days,Partiell geimpft,18639,2020-02-27,2021-07-07
496 days,Vollständig geimpft,87849,2020-02-27,2021-07-07
496 days,Auffrischimpfung,6,2020-02-27,2021-07-07
496 days,durch Infektion geimpft,11857,2020-02-27,2021-07-07
497 days,kein Impfschutz,77868,2020-02-27,2021-07-08
497 days,Impfschutz abgelaufen,490,2020-02-27,2021-07-08
497 days,Partiell geimpft,18590,2020-02-27,2021-07-08
497 days,Vollständig geimpft,87920,2020-02-27,2021-07-08
497 days,Auffrischimpfung,6,2020-02-27,2021-07-08
497 days,durch Infektion geimpft,11861,2020-02-27,2021-07-08
498 days,kein Impfschutz,77852,2020-02-27,2021-07-09
498 days,Impfschutz abgelaufen,492,2020-02-27,2021-07-09
498 days,Partiell geimpft,18537,2020-02-27,2021-07-09
498 days,Vollständig geimpft,87983,2020-02-27,2021-07-09
498 days,Auffrischimpfung,6,2020-02-27,2021-07-09
498 days,durch Infektion geimpft,11865,2020-02-27,2021-07-09
499 days,kein Impfschutz,77838,2020-02-27,2021-07-10
499 days,Impfschutz abgelaufen,493,2020-02-27,2021-07-10
499 days,Partiell geimpft,18336,2020-02-27,2021-07-10
499 days,Vollständig geimpft,88187,2020-02-27,2021-07-10
499 days,Auffrischimpfung,6,2020-02-27,2021-07-10
499 days,durch Infektion geimpft,11875,2020-02-27,2021-07-10
500 days,kein Impfschutz,77816,2020-02-27,2021-07-11
500 days,Impfschutz abgelaufen,493,2020-02-27,2021-07-11
500 days,Partiell geimpft,17838,2020-02-27,2021-07-11
500 days,Vollständig geimpft,88701,2020-02-27,2021-07-11
500 days,Auffrischimpfung,6,2020-02-27,2021-07-11
500 days,durch Infektion geimpft,11881,2020-02-27,2021-07-11
501 days,kein Impfschutz,77737,2020-02-27,2021-07-12
501 days,Impfschutz abgelaufen,495,2020-02-27,2021-07-12
501 days,Partiell geimpft,16293,2020-02-27,2021-07-12
501 days,Vollständig geimpft,90307,2020-02-27,2021-07-12
501 days,Auffrischimpfung,6,2020-02-27,2021-07-12
501 days,durch Infektion geimpft,11897,2020-02-27,2021-07-12
502 days,kein Impfschutz,77674,2020-02-27,2021-07-13
502 days,Impfschutz abgelaufen,498,2020-02-27,2021-07-13
502 days,Partiell geimpft,16260,2020-02-27,2021-07-13
502 days,Vollständig geimpft,90385,2020-02-27,2021-07-13
502 days,Auffrischimpfung,6,2020-02-27,2021-07-13
502 days,durch Infektion geimpft,11912,2020-02-27,2021-07-13
503 days,kein Impfschutz,77597,2020-02-27,2021-07-14
503 days,Impfschutz abgelaufen,501,2020-02-27,2021-07-14
503 days,Partiell geimpft,15093,2020-02-27,2021-07-14
503 days,Vollständig geimpft,91614,2020-02-27,2021-07-14
503 days,Auffrischimpfung,6,2020-02-27,2021-07-14
503 days,durch Infektion geimpft,11924,2020-02-27,2021-07-14
504 days,kein Impfschutz,77544,2020-02-27,2021-07-15
504 days,Impfschutz abgelaufen,504,2020-02-27,2021-07-15
504 days,Partiell geimpft,14422,2020-02-27,2021-07-15
504 days,Vollständig geimpft,92317,2020-02-27,2021-07-15
504 days,Auffrischimpfung,6,2020-02-27,2021-07-15
504 days,durch Infektion geimpft,11942,2020-02-27,2021-07-15
505 days,kein Impfschutz,76642,2020-02-27,2021-07-16
505 days,Impfschutz abgelaufen,499,2020-02-27,2021-07-16
505 days,Partiell geimpft,14043,2020-02-27,2021-07-16
505 days,Vollständig geimpft,93595,2020-02-27,2021-07-16
505 days,Auffrischimpfung,6,2020-02-27,2021-07-16
505 days,durch Infektion geimpft,11950,2020-02-27,2021-07-16
506 days,kein Impfschutz,76617,2020-02-27,2021-07-17
506 days,Impfschutz abgelaufen,501,2020-02-27,2021-07-17
506 days,Partiell geimpft,13119,2020-02-27,2021-07-17
506 days,Vollständig geimpft,94531,2020-02-27,2021-07-17
506 days,Auffrischimpfung,6,2020-02-27,2021-07-17
506 days,durch Infektion geimpft,11961,2020-02-27,2021-07-17
507 days,kein Impfschutz,76598,2020-02-27,2021-07-18
507 days,Impfschutz abgelaufen,502,2020-02-27,2021-07-18
507 days,Partiell geimpft,12293,2020-02-27,2021-07-18
507 days,Vollständig geimpft,95364,2020-02-27,2021-07-18
507 days,Auffrischimpfung,6,2020-02-27,2021-07-18
507 days,durch Infektion geimpft,11972,2020-02-27,2021-07-18
508 days,kein Impfschutz,76077,2020-02-27,2021-07-19
508 days,Impfschutz abgelaufen,502,2020-02-27,2021-07-19
508 days,Partiell geimpft,12086,2020-02-27,2021-07-19
508 days,Vollständig geimpft,96082,2020-02-27,2021-07-19
508 days,Auffrischimpfung,6,2020-02-27,2021-07-19
508 days,durch Infektion geimpft,11982,2020-02-27,2021-07-19
509 days,kein Impfschutz,76002,2020-02-27,2021-07-20
509 days,Impfschutz abgelaufen,505,2020-02-27,2021-07-20
509 days,Partiell geimpft,10797,2020-02-27,2021-07-20
509 days,Vollständig geimpft,97431,2020-02-27,2021-07-20
509 days,Auffrischimpfung,6,2020-02-27,2021-07-20
509 days,durch Infektion geimpft,11994,2020-02-27,2021-07-20
510 days,kein Impfschutz,75933,2020-02-27,2021-07-21
510 days,Impfschutz abgelaufen,507,2020-02-27,2021-07-21
510 days,Partiell geimpft,8995,2020-02-27,2021-07-21
510 days,Vollständig geimpft,99283,2020-02-27,2021-07-21
510 days,Auffrischimpfung,6,2020-02-27,2021-07-21
510 days,durch Infektion geimpft,12011,2020-02-27,2021-07-21
511 days,kein Impfschutz,75896,2020-02-27,2021-07-22
511 days,Impfschutz abgelaufen,510,2020-02-27,2021-07-22
511 days,Partiell geimpft,8980,2020-02-27,2021-07-22
511 days,Vollständig geimpft,99311,2020-02-27,2021-07-22
511 days,Auffrischimpfung,6,2020-02-27,2021-07-22
511 days,durch Infektion geimpft,12032,2020-02-27,2021-07-22
512 days,kein Impfschutz,74751,2020-02-27,2021-07-23
512 days,Impfschutz abgelaufen,505,2020-02-27,2021-07-23
512 days,Partiell geimpft,9362,2020-02-27,2021-07-23
512 days,Vollständig geimpft,100070,2020-02-27,2021-07-23
512 days,Auffrischimpfung,6,2020-02-27,2021-07-23
512 days,durch Infektion geimpft,12041,2020-02-27,2021-07-23
513 days,kein Impfschutz,74408,2020-02-27,2021-07-24
513 days,Impfschutz abgelaufen,505,2020-02-27,2021-07-24
513 days,Partiell geimpft,7908,2020-02-27,2021-07-24
513 days,Vollständig geimpft,101851,2020-02-27,2021-07-24
513 days,Auffrischimpfung,6,2020-02-27,2021-07-24
513 days,durch Infektion geimpft,12057,2020-02-27,2021-07-24
