day,status,count,first_day,date
478 days,Partiell geimpft,27923,2020-02-27,2021-06-19
478 days,Vollständig geimpft,64089,2020-02-27,2021-06-19
478 days,Auffrischimpfung,4,2020-02-27,2021-06-19
478 days,durch Infektion geimpft,11876,2020-02-27,2021-06-19
479 days,kein Impfschutz,90613,2020-02-27,2021-06-20
479 days,Impfschutz abgelaufen,1428,2020-02-27,2021-06-20
479 days,Partiell geimpft,27761,2020-02-27,2021-06-20
479 days,Vollständig geimpft,65075,2020-02-27,2021-06-20
479 days,Auffrischimpfung,4,2020-02-27,2021-06-20
479 days,durch Infektion geimpft,11854,2020-02-27,2021-06-20
480 days,kein Impfschutz,89912,2020-02-27,2021-06-21
480 days,Impfschutz abgelaufen,1471,2020-02-27,2021-06-21
480 days,Partiell geimpft,27338,2020-02-27,2021-06-21
480 days,Vollständig geimpft,66199,2020-02-27,2021-06-21
480 days,Auffrischimpfung,4,2020-02-27,2021-06-21
480 days,durch Infektion geimpft,11811,2020-02-27,2021-06-21
481 days,kein Impfschutz,88688,2020-02-27,2021-06-22
481 days,Impfschutz abgelaufen,1519,2020-02-27,2021-06-22
481 days,Partiell geimpft,27466,2020-02-27,2021-06-22
481 days,Vollständig geimpft,67288,2020-02-27,2021-06-22
481 days,Auffrischimpfung,4,2020-02-27,2021-06-22
481 days,durch Infektion geimpft,11770,2020-02-27,2021-06-22
482 days,kein Impfschutz,86595,2020-02-27,2021-06-23
482 days,Impfschutz abgelaufen,1542,2020-02-27,2021-06-23
482 days,Partiell geimpft,29287,2020-02-27,2021-06-23
482 days,Vollständig geimpft,67559,2020-02-27,2021-06-23
482 days,Auffrischimpfung,4,2020-02-27,2021-06-23
482 days,durch Infektion geimpft,11748,2020-02-27,2021-06-23
483 days,kein Impfschutz,86538,2020-02-27,2021-06-24
483 days,Impfschutz abgelaufen,1554,2020-02-27,2021-06-24
483 days,Partiell geimpft,28104,2020-02-27,2021-06-24
483 days,Vollständig geimpft,68798,2020-02-27,2021-06-24
483 days,Auffrischimpfung,4,2020-02-27,2021-06-24
483 days,durch Infektion geimpft,11737,2020-02-27,2021-06-24
484 days,kein Impfschutz,85831,2020-02-27,2021-06-25
484 days,Impfschutz abgelaufen,1595,2020-02-27,2021-06-25
484 days,Partiell geimpft,26619,2020-02-27,2021-06-25
484 days,Vollständig geimpft,70986,2020-02-27,2021-06-25
484 days,Auffrischimpfung,4,2020-02-27,2021-06-25
484 days,durch Infektion geimpft,11700,2020-02-27,2021-06-25
485 days,kein Impfschutz,83995,2020-02-27,2021-06-26
485 days,Impfschutz abgelaufen,1644,2020-02-27,2021-06-26
485 days,Partiell geimpft,28274,2020-02-27,2021-06-26
485 days,Vollständig geimpft,71164,2020-02-27,2021-06-26
485 days,Auffrischimpfung,4,2020-02-27,2021-06-26
485 days,durch Infektion geimpft,11654,2020-02-27,2021-06-26
486 days,kein Impfschutz,83987,2020-02-27,2021-06-27
486 days,Impfschutz abgelaufen,1710,2020-02-27,2021-06-27
486 days,Partiell geimpft,26295,2020-02-27,2021-06-27
486 days,Vollständig geimpft,73150,2020-02-27,2021-06-27
486 days,Auffrischimpfung,4,2020-02-27,2021-06-27
486 days,durch Infektion geimpft,11589,2020-02-27,2021-06-27
487 days,kein Impfschutz,83364,2020-02-27,2021-06-28
487 days,Impfschutz abgelaufen,1797,2020-02-27,2021-06-28
487 days,Partiell geimpft,25709,2020-02-27,2021-06-28
487 days,Vollständig geimpft,74357,2020-02-27,2021-06-28
487 days,Auffrischimpfung,4,2020-02-27,2021-06-28
487 days,durch Infektion geimpft,11504,2020-02-27,2021-06-28
488 days,kein Impfschutz,83325,2020-02-27,2021-06-29
488 days,Impfschutz abgelaufen,1878,2020-02-27,2021-06-29
488 days,Partiell geimpft,24576,2020-02-27,2021-06-29
488 days,Vollständig geimpft,75526,2020-02-27,2021-06-29
488 days,Auffrischimpfung,4,2020-02-27,2021-06-29
488 days,durch Infektion geimpft,11426,2020-02-27,2021-06-29
489 days,kein Impfschutz,83094,2020-02-27,2021-06-30
489 days,Impfschutz abgelaufen,1949,2020-02-27,2021-06-30
489 days,Partiell geimpft,22027,2020-02-27,2021-06-30
489 days,Vollständig geimpft,78303,2020-02-27,2021-06-30
489 days,Auffrischimpfung,4,2020-02-27,2021-06-30
489 days,durch Infektion geimpft,11358,2020-02-27,2021-06-30
490 days,kein Impfschutz,81623,2020-02-27,2021-07-01
490 days,Impfschutz abgelaufen,1987,2020-02-27,2021-07-01
490 days,Partiell geimpft,22182,2020-02-27,2021-07-01
490 days,Vollständig geimpft,79613,2020-02-27,2021-07-01
490 days,Auffrischimpfung,4,2020-02-27,2021-07-01
490 days,durch Infektion geimpft,11326,2020-02-27,2021-07-01
491 days,kein Impfschutz,80536,2020-02-27,2021-07-02
491 days,Impfschutz abgelaufen,2052,2020-02-27,2021-07-02
491 days,Partiell geimpft,21470,2020-02-27,2021-07-02
491 days,Vollständig geimpft,81402,2020-02-27,2021-07-02
491 days,Auffrischimpfung,4,2020-02-27,2021-07-02
491 days,durch Infektion geimpft,11271,2020-02-27,2021-07-02
492 days,kein Impfschutz,80401,2020-02-27,2021-07-03
492 days,Impfschutz abgelaufen,2143,2020-02-27,2021-07-03
492 days,Partiell geimpft,20250,2020-02-27,2021-07-03
492 days,Vollständig geimpft,82749,2020-02-27,2021-07-03
492 days,Auffrischimpfung,4,2020-02-27,2021-07-03
492 days,durch Infektion geimpft,11188,2020-02-27,2021-07-03
493 days,kein Impfschutz,80240,2020-02-27,2021-07-04
493 days,Impfschutz abgelaufen,2225,2020-02-27,2021-07-04
493 days,Partiell geimpft,18831,2020-02-27,2021-07-04
493 days,Vollständig geimpft,84329,2020-02-27,2021-07-04
493 days,Auffrischimpfung,4,2020-02-27,2021-07-04
493 days,durch Infektion geimpft,11106,2020-02-27,2021-07-04
494 days,kein Impfschutz,79741,2020-02-27,2021-07-05
494 days,Impfschutz abgelaufen,2319,2020-02-27,2021-07-05
494 days,Partiell geimpft,17844,2020-02-27,2021-07-05
494 days,Vollständig geimpft,85809,2020-02-27,2021-07-05
494 days,Auffrischimpfung,4,2020-02-27,2021-07-05
494 days,durch Infektion geimpft,11018,2020-02-27,2021-07-05
495 days,kein Impfschutz,77794,2020-02-27,2021-07-06
495 days,Impfschutz abgelaufen,2417,2020-02-27,2021-07-06
495 days,Partiell geimpft,19498,2020-02-27,2021-07-06
495 days,Vollständig geimpft,86094,2020-02-27,2021-07-06
495 days,Auffrischimpfung,4,2020-02-27,2021-07-06
495 days,durch Infektion geimpft,10928,2020-02-27,2021-07-06
496 days,kein Impfschutz,77444,2020-02-27,2021-07-07
496 days,Impfschutz abgelaufen,2501,2020-02-27,2021-07-07
496 days,Partiell geimpft,18884,2020-02-27,2021-07-07
496 days,Vollständig geimpft,87054,2020-02-27,2021-07-07
496 days,Auffrischimpfung,4,2020-02-27,2021-07-07
496 days,durch Infektion geimpft,10848,2020-02-27,2021-07-07
497 days,kein Impfschutz,77416,2020-02-27,2021-07-08
497 days,Impfschutz abgelaufen,2554,2020-02-27,2021-07-08
497 days,Partiell geimpft,18835,2020-02-27,2021-07-08
497 days,Vollständig geimpft,87122,2020-02-27,2021-07-08
497 days,Auffrischimpfung,4,2020-02-27,2021-07-08
497 days,durch Infektion geimpft,10804,2020-02-27,2021-07-08
498 days,kein Impfschutz,77400,2020-02-27,2021-07-09
498 days,Impfschutz abgelaufen,2643,2020-02-27,2021-07-09
498 days,Partiell geimpft,18782,2020-02-27,2021-07-09
498 days,Vollständig geimpft,87182,2020-02-27,2021-07-09
498 days,Auffrischimpfung,4,2020-02-27,2021-07-09
498 days,durch Infektion geimpft,10724,2020-02-27,2021-07-09
499 days,kein Impfschutz,77386,2020-02-27,2021-07-10
499 days,Impfschutz abgelaufen,2718,2020-02-27,2021-07-10
499 days,Partiell geimpft,18580,2020-02-27,2021-07-10
499 days,Vollständig geimpft,87382,2020-02-27,2021-07-10
499 days,Auffrischimpfung,4,2020-02-27,2021-07-10
499 days,durch Infektion geimpft,10665,2020-02-27,2021-07-10
500 days,kein Impfschutz,77364,2020-02-27,2021-07-11
500 days,Impfschutz abgelaufen,2800,2020-02-27,2021-07-11
500 days,Partiell geimpft,18082,2020-02-27,2021-07-11
500 days,Vollständig geimpft,87893,2020-02-27,2021-07-11
500 days,Auffrischimpfung,4,2020-02-27,2021-07-11
500 days,durch Infektion geimpft,10592,2020-02-27,2021-07-11
501 days,kein Impfschutz,77285,2020-02-27,2021-07-12
501 days,Impfschutz abgelaufen,2891,2020-02-27,2021-07-12
501 days,Partiell geimpft,16536,2020-02-27,2021-07-12
501 days,Vollständig geimpft,89489,2020-02-27,2021-07-12
501 days,Auffrischimpfung,4,2020-02-27,2021-07-12
501 days,durch Infektion geimpft,10530,2020-02-27,2021-07-12
502 days,kein Impfschutz,77224,2020-02-27,2021-07-13
502 days,Impfschutz abgelaufen,2981,2020-02-27,2021-07-13
502 days,Partiell geimpft,16499,2020-02-27,2021-07-13
502 days,Vollständig geimpft,89560,2020-02-27,2021-07-13
502 days,Auffrischimpfung,4,2020-02-27,2021-07-13
502 days,durch Infektion geimpft,10467,2020-02-27,2021-07-13
503 days,kein Impfschutz,77148,2020-02-27,2021-07-14
503 days,Impfschutz abgelaufen,3046,2020-02-27,2021-07-14
503 days,Partiell geimpft,15332,2020-02-27,2021-07-14
503 days,Vollständig geimpft,90779,2020-02-27,2021-07-14
503 days,Auffrischimpfung,4,2020-02-27,2021-07-14
503 days,durch Infektion geimpft,10426,2020-02-27,2021-07-14
504 days,kein Impfschutz,77095,2020-02-27,2021-07-15
504 days,Impfschutz abgelaufen,3100,2020-02-27,2021-07-15
504 days,Partiell geimpft,14657,2020-02-27,2021-07-15
504 days,Vollständig geimpft,91473,2020-02-27,2021-07-15
504 days,Auffrischimpfung,4,2020-02-27,2021-07-15
504 days,durch Infektion geimpft,10406,2020-02-27,2021-07-15
505 days,kein Impfschutz,76187,2020-02-27,2021-07-16
505 days,Impfschutz abgelaufen,3164,2020-02-27,2021-07-16
505 days,Partiell geimpft,14284,2020-02-27,2021-07-16
505 days,Vollständig geimpft,92740,2020-02-27,2021-07-16
505 days,Auffrischimpfung,4,2020-02-27,2021-07-16
505 days,durch Infektion geimpft,10356,2020-02-27,2021-07-16
506 days,kein Impfschutz,76162,2020-02-27,2021-07-17
506 days,Impfschutz abgelaufen,3276,2020-02-27,2021-07-17
506 days,Partiell geimpft,13359,2020-02-27,2021-07-17
506 days,Vollständig geimpft,93671,2020-02-27,2021-07-17
506 days,Auffrischimpfung,4,2020-02-27,2021-07-17
506 days,durch Infektion geimpft,10263,2020-02-27,2021-07-17
507 days,kein Impfschutz,76146,2020-02-27,2021-07-18
507 days,Impfschutz abgelaufen,3417,2020-02-27,2021-07-18
507 days,Partiell geimpft,12532,2020-02-27,2021-07-18
507 days,Vollständig geimpft,94498,2020-02-27,2021-07-18
507 days,Auffrischimpfung,4,2020-02-27,2021-07-18
507 days,durch Infektion geimpft,10138,2020-02-27,2021-07-18
508 days,kein Impfschutz,75621,2020-02-27,2021-07-19
508 days,Impfschutz abgelaufen,3540,2020-02-27,2021-07-19
508 days,Partiell geimpft,12329,2020-02-27,2021-07-19
508 days,Vollständig geimpft,95202,2020-02-27,2021-07-19
508 days,Auffrischimpfung,4,2020-02-27,2021-07-19
508 days,durch Infektion geimpft,10039,2020-02-27,2021-07-19
509 days,kein Impfschutz,75548,2020-02-27,2021-07-20
509 days,Impfschutz abgelaufen,3659,2020-02-27,2021-07-20
509 days,Partiell geimpft,11039,2020-02-27,2021-07-20
509 days,Vollständig geimpft,96546,2020-02-27,2021-07-20
509 days,Auffrischimpfung,4,2020-02-27,2021-07-20
509 days,durch Infektion geimpft,9939,2020-02-27,2021-07-20
510 days,kein Impfschutz,75480,2020-02-27,2021-07-21
510 days,Impfschutz abgelaufen,3769,2020-02-27,2021-07-21
510 days,Partiell geimpft,9235,2020-02-27,2021-07-21
510 days,Vollständig geimpft,98389,2020-02-27,2021-07-21
510 days,Auffrischimpfung,4,2020-02-27,2021-07-21
510 days,durch Infektion geimpft,9858,2020-02-27,2021-07-21
511 days,kein Impfschutz,75443,2020-02-27,2021-07-22
511 days,Impfschutz abgelaufen,3845,2020-02-27,2021-07-22
511 days,Partiell geimpft,9220,2020-02-27,2021-07-22
511 days,Vollständig geimpft,98402,2020-02-27,2021-07-22
511 days,Auffrischimpfung,4,2020-02-27,2021-07-22
511 days,durch Infektion geimpft,9821,2020-02-27,2021-07-22
512 days,kein Impfschutz,74291,2020-02-27,2021-07-23
512 days,Impfschutz abgelaufen,3950,2020-02-27,2021-07-23
512 days,Partiell geimpft,9610,2020-02-27,2021-07-23
512 days,Vollständig geimpft,99146,2020-02-27,2021-07-23
512 days,Auffrischimpfung,4,2020-02-27,2021-07-23
512 days,durch Infektion geimpft,9734,2020-02-27,2021-07-23
513 days,kein Impfschutz,73949,2020-02-27,2021-07-24
513 days,Impfschutz abgelaufen,4113,2020-02-27,2021-07-24
513 days,Partiell geimpft,8156,2020-02-27,2021-07-24
513 days,Vollständig geimpft,100920,2020-02-27,2021-07-24
513 days,Auffrischimpfung,4,2020-02-27,2021-07-24
513 days,durch Infektion geimpft,9593,2020-02-27,2021-07-24
514 days,kein Impfschutz,73936,2020-02-27,2021-07-25
514 days,Impfschutz abgelaufen,4185,2020-02-27,2021-07-25
514 days,Partiell geimpft,8154,2020-02-27,2021-07-25
514 days,Vollständig geimpft,100915,2020-02-27,2021-07-25
514 days,Auffrischimpfung,4,2020-02-27,2021-07-25
514 days,durch Infektion geimpft,9541,2020-02-27,2021-07-25
515 days,kein Impfschutz,73265,2020-02-27,2021-07-26
515 days,Impfschutz abgelaufen,4287,2020-02-27,2021-07-26
515 days,Partiell geimpft,8089,2020-02-27,2021-07-26
515 days,Vollständig geimpft,101612,2020-02-27,2021-07-26
515 days,Auffrischimpfung,4,2020-02-27,2021-07-26
515 days,durch Infektion geimpft,9478,2020-02-27,2021-07-26
516 days,kein Impfschutz,73235,2020-02-27,2021-07-27
516 days,Impfschutz abgelaufen,4396,2020-02-27,2021-07-27
516 days,Partiell geimpft,8069,2020-02-27,2021-07-27
516 days,Vollständig geimpft,101623,2020-02-27,2021-07-27
516 days,Auffrischimpfung,4,2020-02-27,2021-07-27
516 days,durch Infektion geimpft,9408,2020-02-27,2021-07-27
517 days,kein Impfschutz,73164,2020-02-27,2021-07-28
517 days,Impfschutz abgelaufen,4482,2020-02-27,2021-07-28
517 days,Partiell geimpft,8048,2020-02-27,2021-07-28
517 days,Vollständig geimpft,101608,2020-02-27,2021-07-28
517 days,Auffrischimpfung,4,2020-02-27,2021-07-28
517 days,durch Infektion geimpft,9429,2020-02-27,2021-07-28
518 days,kein Impfschutz,73097,2020-02-27,2021-07-29
518 days,Impfschutz abgelaufen,4532,2020-02-27,2021-07-29
518 days,Partiell geimpft,6473,2020-02-27,2021-07-29
518 days,Vollständig geimpft,103214,2020-02-27,2021-07-29
518 days,Auffrischimpfung,4,2020-02-27,2021-07-29
518 days,durch Infektion geimpft,9415,2020-02-27,2021-07-29
519 days,kein Impfschutz,72618,2020-02-27,2021-07-30
519 days,Impfschutz abgelaufen,4619,2020-02-27,2021-07-30
519 days,Partiell geimpft,5819,2020-02-27,2021-07-30
519 days,Vollständig geimpft,104315,2020-02-27,2021-07-30
519 days,Auffrischimpfung,4,2020-02-27,2021-07-30
519 days,durch Infektion geimpft,9360,2020-02-27,2021-07-30
520 days,kein Impfschutz,72585,2020-02-27,2021-07-31
520 days,Impfschutz abgelaufen,4722,2020-02-27,2021-07-31
520 days,Partiell geimpft,5820,2020-02-27,2021-07-31
520 days,Vollständig geimpft,104302,2020-02-27,2021-07-31
520 days,Auffrischimpfung,4,2020-02-27,2021-07-31
520 days,durch Infektion geimpft,9302,2020-02-27,2021-07-31
521 days,kein Impfschutz,72569,2020-02-27,2021-08-01
521 days,Impfschutz abgelaufen,4870,2020-02-27,2021-08-01
521 days,Partiell geimpft,5819,2020-02-27,2021-08-01
521 days,Vollständig geimpft,104292,2020-02-27,2021-08-01
521 days,Auffrischimpfung,4,2020-02-27,2021-08-01
521 days,durch Infektion geimpft,9181,2020-02-27,2021-08-01
522 days,kein Impfschutz,71811,2020-02-27,2021-08-02
522 days,Impfschutz abgelaufen,4962,2020-02-27,2021-08-02
522 days,Partiell geimpft,5950,2020-02-27,2021-08-02
522 days,Vollständig geimpft,104838,2020-02-27,2021-08-02
522 days,Auffrischimpfung,4,2020-02-27,2021-08-02
522 days,durch Infektion geimpft,9170,2020-02-27,2021-08-02
523 days,kein Impfschutz,71742,2020-02-27,2021-08-03
523 days,Impfschutz abgelaufen,5036,2020-02-27,2021-08-03
523 days,Partiell geimpft,3577,2020-02-27,2021-08-03
523 days,Vollständig geimpft,107230,2020-02-27,2021-08-03
523 days,Auffrischimpfung,4,2020-02-27,2021-08-03
523 days,durch Infektion geimpft,9146,2020-02-27,2021-08-03
524 days,kein Impfschutz,71706,2020-02-27,2021-08-04
524 days,Impfschutz abgelaufen,5117,2020-02-27,2021-08-04
524 days,Partiell geimpft,3571,2020-02-27,2021-08-04
524 days,Vollständig geimpft,107229,2020-02-27,2021-08-04
524 days,Auffrischimpfung,4,2020-02-27,2021-08-04
524 days,durch Infektion geimpft,9108,2020-02-27,2021-08-04
525 days,kein Impfschutz,71663,2020-02-27,2021-08-05
525 days,Impfschutz abgelaufen,5172,2020-02-27,2021-08-05
525 days,Partiell geimpft,3557,2020-02-27,2021-08-05
525 days,Vollständig geimpft,107229,2020-02-27,2021-08-05
525 days,Auffrischimpfung,4,2020-02-27,2021-08-05
525 days,durch Infektion geimpft,9110,2020-02-27,2021-08-05
526 days,kein Impfschutz,70943,2020-02-27,2021-08-06
526 days,Impfschutz abgelaufen,5260,2020-02-27,2021-08-06
526 days,Partiell geimpft,3602,2020-02-27,2021-08-06
526 days,Vollständig geimpft,107843,2020-02-27,2021-08-06
526 days,Auffrischimpfung,4,2020-02-27,2021-08-06
526 days,durch Infektion geimpft,9083,2020-02-27,2021-08-06
527 days,kein Impfschutz,70918,2020-02-27,2021-08-07
527 days,Impfschutz abgelaufen,5366,2020-02-27,2021-08-07
527 days,Partiell geimpft,3598,2020-02-27,2021-08-07
527 days,Vollständig geimpft,107835,2020-02-27,2021-08-07
527 days,Auffrischimpfung,4,2020-02-27,2021-08-07
527 days,durch Infektion geimpft,9014,2020-02-27,2021-08-07
528 days,kein Impfschutz,70894,2020-02-27,2021-08-08
528 days,Impfschutz abgelaufen,5470,2020-02-27,2021-08-08
528 days,Partiell geimpft,3598,2020-02-27,2021-08-08
528 days,Vollständig geimpft,107820,2020-02-27,2021-08-08
528 days,Auffrischimpfung,4,2020-02-27,2021-08-08
528 days,durch Infektion geimpft,8949,2020-02-27,2021-08-08
529 days,kein Impfschutz,70852,2020-02-27,2021-08-09
529 days,Impfschutz abgelaufen,5563,2020-02-27,2021-08-09
529 days,Partiell geimpft,3589,2020-02-27,2021-08-09
529 days,Vollständig geimpft,107807,2020-02-27,2021-08-09
529 days,Auffrischimpfung,4,2020-02-27,2021-08-09
529 days,durch Infektion geimpft,8920,2020-02-27,2021-08-09
530 days,kein Impfschutz,70798,2020-02-27,2021-08-10
530 days,Impfschutz abgelaufen,5677,2020-02-27,2021-08-10
530 days,Partiell geimpft,3562,2020-02-27,2021-08-10
530 days,Vollständig geimpft,107806,2020-02-27,2021-08-10
530 days,Auffrischimpfung,4,2020-02-27,2021-08-10
530 days,durch Infektion geimpft,8888,2020-02-27,2021-08-10
531 days,kein Impfschutz,70204,2020-02-27,2021-08-11
531 days,Impfschutz abgelaufen,5754,2020-02-27,2021-08-11
531 days,Partiell geimpft,3892,2020-02-27,2021-08-11
531 days,Vollständig geimpft,107994,2020-02-27,2021-08-11
531 days,Auffrischimpfung,4,2020-02-27,2021-08-11
531 days,durch Infektion geimpft,8887,2020-02-27,2021-08-11
532 days,kein Impfschutz,70152,2020-02-27,2021-08-12
532 days,Impfschutz abgelaufen,5796,2020-02-27,2021-08-12
532 days,Partiell geimpft,3882,2020-02-27,2021-08-12
532 days,Vollständig geimpft,107982,2020-02-27,2021-08-12
532 days,Auffrischimpfung,4,2020-02-27,2021-08-12
532 days,durch Infektion geimpft,8919,2020-02-27,2021-08-12
533 days,kein Impfschutz,69315,2020-02-27,2021-08-13
533 days,Impfschutz abgelaufen,5887,2020-02-27,2021-08-13
533 days,Partiell geimpft,3459,2020-02-27,2021-08-13
533 days,Vollständig geimpft,109143,2020-02-27,2021-08-13
533 days,Auffrischimpfung,4,2020-02-27,2021-08-13
533 days,durch Infektion geimpft,8927,2020-02-27,2021-08-13
534 days,kein Impfschutz,69263,2020-02-27,2021-08-14
534 days,Impfschutz abgelaufen,6001,2020-02-27,2021-08-14
534 days,Partiell geimpft,3466,2020-02-27,2021-08-14
534 days,Vollständig geimpft,109114,2020-02-27,2021-08-14
534 days,Auffrischimpfung,4,2020-02-27,2021-08-14
534 days,durch Infektion geimpft,8887,2020-02-27,2021-08-14
535 days,kein Impfschutz,69224,2020-02-27,2021-08-15
535 days,Impfschutz abgelaufen,6093,2020-02-27,2021-08-15
535 days,Partiell geimpft,3466,2020-02-27,2021-08-15
535 days,Vollständig geimpft,109086,2020-02-27,2021-08-15
535 days,Auffrischimpfung,4,2020-02-27,2021-08-15
535 days,durch Infektion geimpft,8862,2020-02-27,2021-08-15
536 days,kein Impfschutz,69123,2020-02-27,2021-08-16
536 days,Impfschutz abgelaufen,6230,2020-02-27,2021-08-16
536 days,Partiell geimpft,3450,2020-02-27,2021-08-16
536 days,Vollständig geimpft,109047,2020-02-27,2021-08-16
536 days,Auffrischimpfung,4,2020-02-27,2021-08-16
536 days,durch Infektion geimpft,8881,2020-02-27,2021-08-16
537 days,kein Impfschutz,69036,2020-02-27,2021-08-17
537 days,Impfschutz abgelaufen,6324,2020-02-27,2021-08-17
537 days,Partiell geimpft,3434,2020-02-27,2021-08-17
537 days,Vollständig geimpft,109029,2020-02-27,2021-08-17
537 days,Auffrischimpfung,4,2020-02-27,2021-08-17
537 days,durch Infektion geimpft,8908,2020-02-27,2021-08-17
538 days,kein Impfschutz,68331,2020-02-27,2021-08-18
538 days,Impfschutz abgelaufen,6377,2020-02-27,2021-08-18
538 days,Partiell geimpft,3479,2020-02-27,2021-08-18
