day,status,count,first_day,date
774 days,Schutz gegen Infektion,173161,2020-02-27,2022-04-11
774 days,Schutz gegen schwere Krankheit,22851,2020-02-27,2022-04-11
775 days,Kein Schutz,730,2020-02-27,2022-04-12
775 days,Schutz gegen Infektion,173161,2020-02-27,2022-04-12
775 days,Schutz gegen schwere Krankheit,22844,2020-02-27,2022-04-12
776 days,Kein Schutz,736,2020-02-27,2022-04-13
776 days,Schutz gegen Infektion,172690,2020-02-27,2022-04-13
776 days,Schutz gegen schwere Krankheit,23309,2020-02-27,2022-04-13
777 days,Kein Schutz,738,2020-02-27,2022-04-14
777 days,Schutz gegen Infektion,172534,2020-02-27,2022-04-14
777 days,Schutz gegen schwere Krankheit,23463,2020-02-27,2022-04-14
778 days,Kein Schutz,744,2020-02-27,2022-04-15
778 days,Schutz gegen Infektion,172426,2020-02-27,2022-04-15
778 days,Schutz gegen schwere Krankheit,23565,2020-02-27,2022-04-15
779 days,Kein Schutz,772,2020-02-27,2022-04-16
779 days,Schutz gegen Infektion,172349,2020-02-27,2022-04-16
779 days,Schutz gegen schwere Krankheit,23614,2020-02-27,2022-04-16
780 days,Kein Schutz,779,2020-02-27,2022-04-17
780 days,Schutz gegen Infektion,172220,2020-02-27,2022-04-17
780 days,Schutz gegen schwere Krankheit,23736,2020-02-27,2022-04-17
781 days,Kein Schutz,787,2020-02-27,2022-04-18
781 days,Schutz gegen Infektion,171814,2020-02-27,2022-04-18
781 days,Schutz gegen schwere Krankheit,24134,2020-02-27,2022-04-18
782 days,Kein Schutz,813,2020-02-27,2022-04-19
782 days,Schutz gegen Infektion,171660,2020-02-27,2022-04-19
782 days,Schutz gegen schwere Krankheit,24262,2020-02-27,2022-04-19
783 days,Kein Schutz,816,2020-02-27,2022-04-20
783 days,Schutz gegen Infektion,171389,2020-02-27,2022-04-20
783 days,Schutz gegen schwere Krankheit,24530,2020-02-27,2022-04-20
784 days,Kein Schutz,816,2020-02-27,2022-04-21
784 days,Schutz gegen Infektion,171177,2020-02-27,2022-04-21
784 days,Schutz gegen schwere Krankheit,24742,2020-02-27,2022-04-21
785 days,Kein Schutz,820,2020-02-27,2022-04-22
785 days,Schutz gegen Infektion,171154,2020-02-27,2022-04-22
785 days,Schutz gegen schwere Krankheit,24761,2020-02-27,2022-04-22
786 days,Kein Schutz,829,2020-02-27,2022-04-23
786 days,Schutz gegen Infektion,171058,2020-02-27,2022-04-23
786 days,Schutz gegen schwere Krankheit,24848,2020-02-27,2022-04-23
787 days,Kein Schutz,834,2020-02-27,2022-04-24
787 days,Schutz gegen Infektion,170951,2020-02-27,2022-04-24
787 days,Schutz gegen schwere Krankheit,24950,2020-02-27,2022-04-24
788 days,Kein Schutz,844,2020-02-27,2022-04-25
788 days,Schutz gegen Infektion,170580,2020-02-27,2022-04-25
788 days,Schutz gegen schwere Krankheit,25311,2020-02-27,2022-04-25
789 days,Kein Schutz,875,2020-02-27,2022-04-26
789 days,Schutz gegen Infektion,170470,2020-02-27,2022-04-26
789 days,Schutz gegen schwere Krankheit,25390,2020-02-27,2022-04-26
790 days,Kein Schutz,878,2020-02-27,2022-04-27
790 days,Schutz gegen Infektion,170045,2020-02-27,2022-04-27
790 days,Schutz gegen schwere Krankheit,25812,2020-02-27,2022-04-27
791 days,Kein Schutz,887,2020-02-27,2022-04-28
791 days,Schutz gegen Infektion,169816,2020-02-27,2022-04-28
791 days,Schutz gegen schwere Krankheit,26032,2020-02-27,2022-04-28
792 days,Kein Schutz,892,2020-02-27,2022-04-29
792 days,Schutz gegen Infektion,169748,2020-02-27,2022-04-29
792 days,Schutz gegen schwere Krankheit,26095,2020-02-27,2022-04-29
793 days,Kein Schutz,897,2020-02-27,2022-04-30
793 days,Schutz gegen Infektion,169672,2020-02-27,2022-04-30
793 days,Schutz gegen schwere Krankheit,26166,2020-02-27,2022-04-30
794 days,Kein Schutz,903,2020-02-27,2022-05-01
794 days,Schutz gegen Infektion,169604,2020-02-27,2022-05-01
794 days,Schutz gegen schwere Krankheit,26228,2020-02-27,2022-05-01
795 days,Kein Schutz,914,2020-02-27,2022-05-02
795 days,Schutz gegen Infektion,169231,2020-02-27,2022-05-02
795 days,Schutz gegen schwere Krankheit,26590,2020-02-27,2022-05-02
796 days,Kein Schutz,943,2020-02-27,2022-05-03
796 days,Schutz gegen Infektion,168842,2020-02-27,2022-05-03
796 days,Schutz gegen schwere Krankheit,26950,2020-02-27,2022-05-03
797 days,Kein Schutz,944,2020-02-27,2022-05-04
797 days,Schutz gegen Infektion,168421,2020-02-27,2022-05-04
797 days,Schutz gegen schwere Krankheit,27370,2020-02-27,2022-05-04
798 days,Kein Schutz,950,2020-02-27,2022-05-05
798 days,Schutz gegen Infektion,168144,2020-02-27,2022-05-05
798 days,Schutz gegen schwere Krankheit,27641,2020-02-27,2022-05-05
799 days,Kein Schutz,954,2020-02-27,2022-05-06
799 days,Schutz gegen Infektion,168105,2020-02-27,2022-05-06
799 days,Schutz gegen schwere Krankheit,27676,2020-02-27,2022-05-06
800 days,Kein Schutz,964,2020-02-27,2022-05-07
800 days,Schutz gegen Infektion,168008,2020-02-27,2022-05-07
800 days,Schutz gegen schwere Krankheit,27763,2020-02-27,2022-05-07
801 days,Kein Schutz,973,2020-02-27,2022-05-08
801 days,Schutz gegen Infektion,167769,2020-02-27,2022-05-08
801 days,Schutz gegen schwere Krankheit,27993,2020-02-27,2022-05-08
802 days,Kein Schutz,990,2020-02-27,2022-05-09
802 days,Schutz gegen Infektion,167505,2020-02-27,2022-05-09
802 days,Schutz gegen schwere Krankheit,28240,2020-02-27,2022-05-09
803 days,Kein Schutz,1035,2020-02-27,2022-05-10
803 days,Schutz gegen Infektion,167250,2020-02-27,2022-05-10
803 days,Schutz gegen schwere Krankheit,28450,2020-02-27,2022-05-10
804 days,Kein Schutz,1081,2020-02-27,2022-05-11
804 days,Schutz gegen Infektion,166948,2020-02-27,2022-05-11
804 days,Schutz gegen schwere Krankheit,28706,2020-02-27,2022-05-11
805 days,Kein Schutz,1086,2020-02-27,2022-05-12
805 days,Schutz gegen Infektion,166617,2020-02-27,2022-05-12
805 days,Schutz gegen schwere Krankheit,29032,2020-02-27,2022-05-12
806 days,Kein Schutz,1091,2020-02-27,2022-05-13
806 days,Schutz gegen Infektion,166374,2020-02-27,2022-05-13
806 days,Schutz gegen schwere Krankheit,29270,2020-02-27,2022-05-13
807 days,Kein Schutz,1098,2020-02-27,2022-05-14
807 days,Schutz gegen Infektion,166198,2020-02-27,2022-05-14
807 days,Schutz gegen schwere Krankheit,29439,2020-02-27,2022-05-14
808 days,Kein Schutz,1148,2020-02-27,2022-05-15
808 days,Schutz gegen Infektion,166034,2020-02-27,2022-05-15
808 days,Schutz gegen schwere Krankheit,29553,2020-02-27,2022-05-15
809 days,Kein Schutz,1151,2020-02-27,2022-05-16
809 days,Schutz gegen Infektion,165781,2020-02-27,2022-05-16
809 days,Schutz gegen schwere Krankheit,29803,2020-02-27,2022-05-16
810 days,Kein Schutz,1213,2020-02-27,2022-05-17
810 days,Schutz gegen Infektion,165403,2020-02-27,2022-05-17
810 days,Schutz gegen schwere Krankheit,30119,2020-02-27,2022-05-17
811 days,Kein Schutz,1218,2020-02-27,2022-05-18
811 days,Schutz gegen Infektion,164898,2020-02-27,2022-05-18
811 days,Schutz gegen schwere Krankheit,30619,2020-02-27,2022-05-18
812 days,Kein Schutz,1223,2020-02-27,2022-05-19
812 days,Schutz gegen Infektion,164386,2020-02-27,2022-05-19
812 days,Schutz gegen schwere Krankheit,31126,2020-02-27,2022-05-19
813 days,Kein Schutz,1232,2020-02-27,2022-05-20
813 days,Schutz gegen Infektion,163946,2020-02-27,2022-05-20
813 days,Schutz gegen schwere Krankheit,31557,2020-02-27,2022-05-20
814 days,Kein Schutz,1233,2020-02-27,2022-05-21
814 days,Schutz gegen Infektion,163573,2020-02-27,2022-05-21
814 days,Schutz gegen schwere Krankheit,31929,2020-02-27,2022-05-21
815 days,Kein Schutz,1244,2020-02-27,2022-05-22
815 days,Schutz gegen Infektion,163306,2020-02-27,2022-05-22
815 days,Schutz gegen schwere Krankheit,32185,2020-02-27,2022-05-22
816 days,Kein Schutz,1250,2020-02-27,2022-05-23
816 days,Schutz gegen Infektion,162728,2020-02-27,2022-05-23
816 days,Schutz gegen schwere Krankheit,32757,2020-02-27,2022-05-23
817 days,Kein Schutz,1255,2020-02-27,2022-05-24
817 days,Schutz gegen Infektion,162156,2020-02-27,2022-05-24
817 days,Schutz gegen schwere Krankheit,33324,2020-02-27,2022-05-24
818 days,Kein Schutz,1328,2020-02-27,2022-05-25
818 days,Schutz gegen Infektion,161393,2020-02-27,2022-05-25
818 days,Schutz gegen schwere Krankheit,34014,2020-02-27,2022-05-25
819 days,Kein Schutz,1336,2020-02-27,2022-05-26
819 days,Schutz gegen Infektion,160796,2020-02-27,2022-05-26
819 days,Schutz gegen schwere Krankheit,34603,2020-02-27,2022-05-26
820 days,Kein Schutz,1340,2020-02-27,2022-05-27
820 days,Schutz gegen Infektion,160107,2020-02-27,2022-05-27
820 days,Schutz gegen schwere Krankheit,35288,2020-02-27,2022-05-27
821 days,Kein Schutz,1431,2020-02-27,2022-05-28
821 days,Schutz gegen Infektion,159784,2020-02-27,2022-05-28
821 days,Schutz gegen schwere Krankheit,35520,2020-02-27,2022-05-28
822 days,Kein Schutz,1490,2020-02-27,2022-05-29
822 days,Schutz gegen Infektion,159405,2020-02-27,2022-05-29
822 days,Schutz gegen schwere Krankheit,35840,2020-02-27,2022-05-29
823 days,Kein Schutz,1521,2020-02-27,2022-05-30
823 days,Schutz gegen Infektion,158847,2020-02-27,2022-05-30
823 days,Schutz gegen schwere Krankheit,36367,2020-02-27,2022-05-30
824 days,Kein Schutz,1542,2020-02-27,2022-05-31
824 days,Schutz gegen Infektion,158074,2020-02-27,2022-05-31
824 days,Schutz gegen schwere Krankheit,37119,2020-02-27,2022-05-31
825 days,Kein Schutz,1555,2020-02-27,2022-06-01
825 days,Schutz gegen Infektion,157395,2020-02-27,2022-06-01
825 days,Schutz gegen schwere Krankheit,37785,2020-02-27,2022-06-01
826 days,Kein Schutz,1559,2020-02-27,2022-06-02
826 days,Schutz gegen Infektion,156765,2020-02-27,2022-06-02
826 days,Schutz gegen schwere Krankheit,38411,2020-02-27,2022-06-02
827 days,Kein Schutz,1561,2020-02-27,2022-06-03
827 days,Schutz gegen Infektion,156036,2020-02-27,2022-06-03
827 days,Schutz gegen schwere Krankheit,39138,2020-02-27,2022-06-03
828 days,Kein Schutz,1679,2020-02-27,2022-06-04
828 days,Schutz gegen Infektion,155647,2020-02-27,2022-06-04
828 days,Schutz gegen schwere Krankheit,39409,2020-02-27,2022-06-04
829 days,Kein Schutz,1790,2020-02-27,2022-06-05
829 days,Schutz gegen Infektion,155427,2020-02-27,2022-06-05
829 days,Schutz gegen schwere Krankheit,39518,2020-02-27,2022-06-05
830 days,Kein Schutz,1854,2020-02-27,2022-06-06
830 days,Schutz gegen Infektion,154812,2020-02-27,2022-06-06
830 days,Schutz gegen schwere Krankheit,40069,2020-02-27,2022-06-06
831 days,Kein Schutz,1940,2020-02-27,2022-06-07
831 days,Schutz gegen Infektion,154389,2020-02-27,2022-06-07
831 days,Schutz gegen schwere Krankheit,40406,2020-02-27,2022-06-07
832 days,Kein Schutz,2044,2020-02-27,2022-06-08
832 days,Schutz gegen Infektion,153825,2020-02-27,2022-06-08
832 days,Schutz gegen schwere Krankheit,40866,2020-02-27,2022-06-08
833 days,Kein Schutz,2217,2020-02-27,2022-06-09
833 days,Schutz gegen Infektion,153295,2020-02-27,2022-06-09
833 days,Schutz gegen schwere Krankheit,41223,2020-02-27,2022-06-09
834 days,Kein Schutz,2326,2020-02-27,2022-06-10
834 days,Schutz gegen Infektion,152873,2020-02-27,2022-06-10
834 days,Schutz gegen schwere Krankheit,41536,2020-02-27,2022-06-10
835 days,Kein Schutz,2447,2020-02-27,2022-06-11
835 days,Schutz gegen Infektion,152745,2020-02-27,2022-06-11
835 days,Schutz gegen schwere Krankheit,41543,2020-02-27,2022-06-11
836 days,Kein Schutz,2529,2020-02-27,2022-06-12
836 days,Schutz gegen Infektion,152609,2020-02-27,2022-06-12
836 days,Schutz gegen schwere Krankheit,41597,2020-02-27,2022-06-12
837 days,Kein Schutz,2699,2020-02-27,2022-06-13
837 days,Schutz gegen Infektion,152342,2020-02-27,2022-06-13
837 days,Schutz gegen schwere Krankheit,41694,2020-02-27,2022-06-13
838 days,Kein Schutz,2754,2020-02-27,2022-06-14
838 days,Schutz gegen Infektion,152067,2020-02-27,2022-06-14
838 days,Schutz gegen schwere Krankheit,41914,2020-02-27,2022-06-14
839 days,Kein Schutz,2754,2020-02-27,2022-06-15
839 days,Schutz gegen Infektion,151694,2020-02-27,2022-06-15
839 days,Schutz gegen schwere Krankheit,42287,2020-02-27,2022-06-15
840 days,Kein Schutz,2932,2020-02-27,2022-06-16
840 days,Schutz gegen Infektion,151375,2020-02-27,2022-06-16
840 days,Schutz gegen schwere Krankheit,42428,2020-02-27,2022-06-16
841 days,Kein Schutz,2923,2020-02-27,2022-06-17
841 days,Schutz gegen Infektion,151197,2020-02-27,2022-06-17
841 days,Schutz gegen schwere Krankheit,42615,2020-02-27,2022-06-17
842 days,Kein Schutz,3085,2020-02-27,2022-06-18
842 days,Schutz gegen Infektion,150984,2020-02-27,2022-06-18
842 days,Schutz gegen schwere Krankheit,42666,2020-02-27,2022-06-18
843 days,Kein Schutz,3218,2020-02-27,2022-06-19
843 days,Schutz gegen Infektion,150874,2020-02-27,2022-06-19
843 days,Schutz gegen schwere Krankheit,42643,2020-02-27,2022-06-19
844 days,Kein Schutz,3198,2020-02-27,2022-06-20
844 days,Schutz gegen Infektion,150929,2020-02-27,2022-06-20
844 days,Schutz gegen schwere Krankheit,42608,2020-02-27,2022-06-20
845 days,Kein Schutz,3354,2020-02-27,2022-06-21
845 days,Schutz gegen Infektion,150809,2020-02-27,2022-06-21
845 days,Schutz gegen schwere Krankheit,42572,2020-02-27,2022-06-21
846 days,Kein Schutz,3420,2020-02-27,2022-06-22
846 days,Schutz gegen Infektion,150788,2020-02-27,2022-06-22
846 days,Schutz gegen schwere Krankheit,42527,2020-02-27,2022-06-22
847 days,Kein Schutz,3510,2020-02-27,2022-06-23
847 days,Schutz gegen Infektion,150791,2020-02-27,2022-06-23
847 days,Schutz gegen schwere Krankheit,42434,2020-02-27,2022-06-23
848 days,Kein Schutz,3589,2020-02-27,2022-06-24
848 days,Schutz gegen Infektion,150770,2020-02-27,2022-06-24
848 days,Schutz gegen schwere Krankheit,42376,2020-02-27,2022-06-24
849 days,Kein Schutz,3623,2020-02-27,2022-06-25
849 days,Schutz gegen Infektion,150751,2020-02-27,2022-06-25
849 days,Schutz gegen schwere Krankheit,42361,2020-02-27,2022-06-25
850 days,Kein Schutz,3754,2020-02-27,2022-06-26
850 days,Schutz gegen Infektion,150573,2020-02-27,2022-06-26
850 days,Schutz gegen schwere Krankheit,42408,2020-02-27,2022-06-26
851 days,Kein Schutz,3879,2020-02-27,2022-06-27
851 days,Schutz gegen Infektion,150480,2020-02-27,2022-06-27
851 days,Schutz gegen schwere Krankheit,42376,2020-02-27,2022-06-27
852 days,Kein Schutz,4007,2020-02-27,2022-06-28
852 days,Schutz gegen Infektion,150409,2020-02-27,2022-06-28
852 days,Schutz gegen schwere Krankheit,42319,2020-02-27,2022-06-28
853 days,Kein Schutz,4162,2020-02-27,2022-06-29
853 days,Schutz gegen Infektion,150247,2020-02-27,2022-06-29
853 days,Schutz gegen schwere Krankheit,42326,2020-02-27,2022-06-29
854 days,Kein Schutz,4308,2020-02-27,2022-06-30
854 days,Schutz gegen Infektion,150005,2020-02-27,2022-06-30
854 days,Schutz gegen schwere Krankheit,42422,2020-02-27,2022-06-30
855 days,Kein Schutz,4409,2020-02-27,2022-07-01
855 days,Schutz gegen Infektion,149796,2020-02-27,2022-07-01
855 days,Schutz gegen schwere Krankheit,42530,2020-02-27,2022-07-01
856 days,Kein Schutz,4403,2020-02-27,2022-07-02
856 days,Schutz gegen Infektion,149862,2020-02-27,2022-07-02
856 days,Schutz gegen schwere Krankheit,42470,2020-02-27,2022-07-02
857 days,Kein Schutz,4397,2020-02-27,2022-07-03
857 days,Schutz gegen Infektion,149446,2020-02-27,2022-07-03
857 days,Schutz gegen schwere Krankheit,42892,2020-02-27,2022-07-03
858 days,Kein Schutz,4402,2020-02-27,2022-07-04
858 days,Schutz gegen Infektion,148802,2020-02-27,2022-07-04
858 days,Schutz gegen schwere Krankheit,43531,2020-02-27,2022-07-04
859 days,Kein Schutz,4496,2020-02-27,2022-07-05
859 days,Schutz gegen Infektion,147819,2020-02-27,2022-07-05
859 days,Schutz gegen schwere Krankheit,44420,2020-02-27,2022-07-05
860 days,Kein Schutz,4534,2020-02-27,2022-07-06
860 days,Schutz gegen Infektion,146841,2020-02-27,2022-07-06
860 days,Schutz gegen schwere Krankheit,45360,2020-02-27,2022-07-06
861 days,Kein Schutz,4556,2020-02-27,2022-07-07
861 days,Schutz gegen Infektion,146262,2020-02-27,2022-07-07
861 days,Schutz gegen schwere Krankheit,45917,2020-02-27,2022-07-07
862 days,Kein Schutz,4616,2020-02-27,2022-07-08
862 days,Schutz gegen Infektion,145214,2020-02-27,2022-07-08
862 days,Schutz gegen schwere Krankheit,46905,2020-02-27,2022-07-08
863 days,Kein Schutz,4701,2020-02-27,2022-07-09
863 days,Schutz gegen Infektion,144557,2020-02-27,2022-07-09
863 days,Schutz gegen schwere Krankheit,47477,2020-02-27,2022-07-09
864 days,Kein Schutz,4800,2020-02-27,2022-07-10
864 days,Schutz gegen Infektion,144052,2020-02-27,2022-07-10
864 days,Schutz gegen schwere Krankheit,47883,2020-02-27,2022-07-10
865 days,Kein Schutz,4760,2020-02-27,2022-07-11
865 days,Schutz gegen Infektion,143055,2020-02-27,2022-07-11
865 days,Schutz gegen schwere Krankheit,48920,2020-02-27,2022-07-11
866 days,Kein Schutz,4872,2020-02-27,2022-07-12
866 days,Schutz gegen Infektion,141867,2020-02-27,2022-07-12
866 days,Schutz gegen schwere Krankheit,49996,2020-02-27,2022-07-12
867 days,Kein Schutz,5064,2020-02-27,2022-07-13
867 days,Schutz gegen Infektion,140530,2020-02-27,2022-07-13
867 days,Schutz gegen schwere Krankheit,51141,2020-02-27,2022-07-13
868 days,Kein Schutz,5008,2020-02-27,2022-07-14
868 days,Schutz gegen Infektion,139177,2020-02-27,2022-07-14
868 days,Schutz gegen schwere Krankheit,52550,2020-02-27,2022-07-14
869 days,Kein Schutz,5213,2020-02-27,2022-07-15
869 days,Schutz gegen Infektion,137720,2020-02-27,2022-07-15
869 days,Schutz gegen schwere Krankheit,53802,2020-02-27,2022-07-15
870 days,Kein Schutz,5333,2020-02-27,2022-07-16
870 days,Schutz gegen Infektion,136697,2020-02-27,2022-07-16
870 days,Schutz gegen schwere Krankheit,54705,2020-02-27,2022-07-16
871 days,Kein Schutz,5470,2020-02-27,2022-07-17
871 days,Schutz gegen Infektion,135916,2020-02-27,2022-07-17
871 days,Schutz gegen schwere Krankheit,55349,2020-02-27,2022-07-17
872 days,Kein Schutz,5801,2020-02-27,2022-07-18
872 days,Schutz gegen Infektion,134339,2020-02-27,2022-07-18
872 days,Schutz gegen schwere Krankheit,56595,2020-02-27,2022-07-18
873 days,Kein Schutz,5910,2020-02-27,2022-07-19
873 days,Schutz gegen Infektion,132439,2020-02-27,2022-07-19
873 days,Schutz gegen schwere Krankheit,58386,2020-02-27,2022-07-19
874 days,Kein Schutz,6070,2020-02-27,2022-07-20
874 days,Schutz gegen Infektion,130021,2020-02-27,2022-07-20
874 days,Schutz gegen schwere Krankheit,60644,2020-02-27,2022-07-20
875 days,Kein Schutz,6238,2020-02-27,2022-07-21
875 days,Schutz gegen Infektion,128001,2020-02-27,2022-07-21
875 days,Schutz gegen schwere Krankheit,62496,2020-02-27,2022-07-21
876 days,Kein Schutz,6441,2020-02-27,2022-07-22
876 days,Schutz gegen Infektion,125334,2020-02-27,2022-07-22
876 days,Schutz gegen schwere Krankheit,64960,2020-02-27,2022-07-22
877 days,Kein Schutz,6609,2020-02-27,2022-07-23
877 days,Schutz gegen Infektion,123737,2020-02-27,2022-07-23
877 days,Schutz gegen schwere Krankheit,66389,2020-02-27,2022-07-23
878 days,Kein Schutz,6615,2020-02-27,2022-07-24
878 days,Schutz gegen Infektion,122766,2020-02-27,2022-07-24
878 days,Schutz gegen schwere Krankheit,67354,2020-02-27,2022-07-24
879 days,Kein Schutz,6655,2020-02-27,2022-07-25
879 days,Schutz gegen Infektion,120376,2020-02-27,2022-07-25
879 days,Schutz gegen schwere Krankheit,69704,2020-02-27,2022-07-25
880 days,Kein Schutz,6640,2020-02-27,2022-07-26
880 days,Schutz gegen Infektion,117447,2020-02-27,2022-07-26
880 days,Schutz gegen schwere Krankheit,72648,2020-02-27,2022-07-26
881 days,Kein Schutz,6624,2020-02-27,2022-07-27
881 days,Schutz gegen Infektion,114551,2020-02-27,2022-07-27
881 days,Schutz gegen schwere Krankheit,75560,2020-02-27,2022-07-27
882 days,Kein Schutz,6630,2020-02-27,2022-07-28
882 days,Schutz gegen Infektion,111847,2020-02-27,2022-07-28
882 days,Schutz gegen schwere Krankheit,78258,2020-02-27,2022-07-28
883 days,Kein Schutz,6674,2020-02-27,2022-07-29
883 days,Schutz gegen Infektion,111270,2020-02-27,2022-07-29
883 days,Schutz gegen schwere Krankheit,78791,2020-02-27,2022-07-29
884 days,Kein Schutz,6906,2020-02-27,2022-07-30
884 days,Schutz gegen Infektion,110665,2020-02-27,2022-07-30
884 days,Schutz gegen schwere Krankheit,79164,2020-02-27,2022-07-30
885 days,Kein Schutz,6912,2020-02-27,2022-07-31
885 days,Schutz gegen Infektion,110103,2020-02-27,2022-07-31
885 days,Schutz gegen schwere Krankheit,79720,2020-02-27,2022-07-31
886 days,Kein Schutz,7130,2020-02-27,2022-08-01
886 days,Schutz gegen Infektion,109492,2020-02-27,2022-08-01
886 days,Schutz gegen schwere Krankheit,80113,2020-02-27,2022-08-01
887 days,Kein Schutz,7229,2020-02-27,2022-08-02
887 days,Schutz gegen Infektion,109077,2020-02-27,2022-08-02
887 days,Schutz gegen schwere Krankheit,80429,2020-02-27,2022-08-02
888 days,Kein Schutz,7466,2020-02-27,2022-08-03
888 days,Schutz gegen Infektion,108394,2020-02-27,2022-08-03
888 days,Schutz gegen schwere Krankheit,80875,2020-02-27,2022-08-03
889 days,Kein Schutz,7648,2020-02-27,2022-08-04
889 days,Schutz gegen Infektion,107329,2020-02-27,2022-08-04
889 days,Schutz gegen schwere Krankheit,81758,2020-02-27,2022-08-04
890 days,Kein Schutz,7776,2020-02-27,2022-08-05
890 days,Schutz gegen Infektion,106942,2020-02-27,2022-08-05
890 days,Schutz gegen schwere Krankheit,82017,2020-02-27,2022-08-05
891 days,Kein Schutz,7884,2020-02-27,2022-08-06
891 days,Schutz gegen Infektion,106764,2020-02-27,2022-08-06
891 days,Schutz gegen schwere Krankheit,82087,2020-02-27,2022-08-06
892 days,Kein Schutz,8102,2020-02-27,2022-08-07
892 days,Schutz gegen Infektion,106382,2020-02-27,2022-08-07
892 days,Schutz gegen schwere Krankheit,82251,2020-02-27,2022-08-07
893 days,Kein Schutz,8459,2020-02-27,2022-08-08
893 days,Schutz gegen Infektion,105996,2020-02-27,2022-08-08
893 days,Schutz gegen schwere Krankheit,82280,2020-02-27,2022-08-08
894 days,Kein Schutz,8433,2020-02-27,2022-08-09
894 days,Schutz gegen Infektion,105696,2020-02-27,2022-08-09
894 days,Schutz gegen schwere Krankheit,82606,2020-02-27,2022-08-09
895 days,Kein Schutz,8510,2020-02-27,2022-08-10
895 days,Schutz gegen Infektion,105499,2020-02-27,2022-08-10
895 days,Schutz gegen schwere Krankheit,82726,2020-02-27,2022-08-10
896 days,Kein Schutz,8857,2020-02-27,2022-08-11
896 days,Schutz gegen Infektion,105161,2020-02-27,2022-08-11
896 days,Schutz gegen schwere Krankheit,82717,2020-02-27,2022-08-11
897 days,Kein Schutz,8834,2020-02-27,2022-08-12
897 days,Schutz gegen Infektion,104896,2020-02-27,2022-08-12
897 days,Schutz gegen schwere Krankheit,83005,2020-02-27,2022-08-12
898 days,Kein Schutz,8912,2020-02-27,2022-08-13
898 days,Schutz gegen Infektion,104743,2020-02-27,2022-08-13
898 days,Schutz gegen schwere Krankheit,83080,2020-02-27,2022-08-13
899 days,Kein Schutz,8902,2020-02-27,2022-08-14
899 days,Schutz gegen Infektion,104301,2020-02-27,2022-08-14
899 days,Schutz gegen schwere Krankheit,83532,2020-02-27,2022-08-14
900 days,Kein Schutz,8914,2020-02-27,2022-08-15
900 days,Schutz gegen Infektion,104124,2020-02-27,2022-08-15
900 days,Schutz gegen schwere Krankheit,83697,2020-02-27,2022-08-15
901 days,Kein Schutz,9172,2020-02-27,2022-08-16
901 days,Schutz gegen Infektion,103733,2020-02-27,2022-08-16
901 days,Schutz gegen schwere Krankheit,83830,2020-02-27,2022-08-16
902 days,Kein Schutz,9352,2020-02-27,2022-08-17
902 days,Schutz gegen Infektion,103352,2020-02-27,2022-08-17
902 days,Schutz gegen schwere Krankheit,84031,2020-02-27,2022-08-17
903 days,Kein Schutz,9360,2020-02-27,2022-08-18
903 days,Schutz gegen Infektion,103167,2020-02-27,2022-08-18
903 days,Schutz gegen schwere Krankheit,84208,2020-02-27,2022-08-18
904 days,Kein Schutz,9390,2020-02-27,2022-08-19
904 days,Schutz gegen Infektion,102763,2020-02-27,2022-08-19
904 days,Schutz gegen schwere Krankheit,84582,2020-02-27,2022-08-19
905 days,Kein Schutz,9485,2020-02-27,2022-08-20
905 days,Schutz gegen Infektion,102597,2020-02-27,2022-08-20
905 days,Schutz gegen schwere Krankheit,84653,2020-02-27,2022-08-20
906 days,Kein Schutz,9903,2020-02-27,2022-08-21
906 days,Schutz gegen Infektion,101987,2020-02-27,2022-08-21
906 days,Schutz gegen schwere Krankheit,84845,2020-02-27,2022-08-21
907 days,Kein Schutz,9960,2020-02-27,2022-08-22
907 days,Schutz gegen Infektion,101456,2020-02-27,2022-08-22
907 days,Schutz gegen schwere Krankheit,85319,2020-02-27,2022-08-22
908 days,Kein Schutz,9945,2020-02-27,2022-08-23
908 days,Schutz gegen Infektion,101071,2020-02-27,2022-08-23
908 days,Schutz gegen schwere Krankheit,85719,2020-02-27,2022-08-23
909 days,Kein Schutz,9922,2020-02-27,2022-08-24
909 days,Schutz gegen Infektion,100644,2020-02-27,2022-08-24
909 days,Schutz gegen schwere Krankheit,86169,2020-02-27,2022-08-24
910 days,Kein Schutz,9904,2020-02-27,2022-08-25
910 days,Schutz gegen Infektion,100124,2020-02-27,2022-08-25
910 days,Schutz gegen schwere Krankheit,86707,2020-02-27,2022-08-25
911 days,Kein Schutz,9896,2020-02-27,2022-08-26
911 days,Schutz gegen Infektion,99621,2020-02-27,2022-08-26
911 days,Schutz gegen schwere Krankheit,87218,2020-02-27,2022-08-26
912 days,Kein Schutz,9903,2020-02-27,2022-08-27
912 days,Schutz gegen Infektion,99235,2020-02-27,2022-08-27
912 days,Schutz gegen schwere Krankheit,87597,2020-02-27,2022-08-27
913 days,Kein Schutz,9914,2020-02-27,2022-08-28
913 days,Schutz gegen Infektion,98854,2020-02-27,2022-08-28
913 days,Schutz gegen schwere Krankheit,87967,2020-02-27,2022-08-28
914 days,Kein Schutz,9907,2020-02-27,2022-08-29
914 days,Schutz gegen Infektion,98352,2020-02-27,2022-08-29
914 days,Schutz gegen schwere Krankheit,88476,2020-02-27,2022-08-29
915 days,Kein Schutz,9898,2020-02-27,2022-08-30
915 days,Schutz gegen Infektion,97862,2020-02-27,2022-08-30
